sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
club-moss_0.01_1x_25.hist	133573321	9663292	2221549	772731	401747	256626	135724	121239	183133	93397	45219	22300	8695	14355	17811	25772	40879	51584	8205	4466	2896	904	2516	4893	10454	25572	5773	1858	618	308	90	25	3588	10765	19004	1186	340	184	35	0	0	0	0	0	0	0	0	0	0	29275
club-moss_0.01_1x_23.hist	134259927	9838579	2263511	788773	411446	262220	153972	137540	169385	86385	41824	20626	13174	21753	26988	39053	43940	18307	2911	2396	4526	7408	35190	10296	604	334	74	23	6	2	5817	11634	26397	3044	967	59	16	7	0	0	0	0	0	0	0	0	0	0	0	32751
club-moss_0.0_4x_23.hist	90619653	30139955	4266722	1569467	855982	528031	196377	131607	198793	120579	58380	52663	73217	58684	30366	29723	42511	17712	14257	35093	25694	8028	6636	12903	27572	16792	3790	1219	17998	8998	2665	790	10492	14766	4697	292	83	44	7	16925	7283	2984	1583	592	97	31	13	3	0	21841
club-moss_0.01_8x_HiSeq2500L150R.hist	125325844	39793818	5074739	2052111	949936	595232	428302	311725	122741	106356	124060	91092	34972	44027	54625	47975	27655	12632	26594	31399	20366	6363	16015	31140	5560	3087	7348	19594	11930	5964	1766	523	10894	13953	4438	276	78	41	18752	1040	345	140	73	650	12730	4242	1900	632	209	124
club-moss_0.0_8x_HiSeq2500L150R.hist	91557028	31911710	4967647	1803333	975666	598811	215908	192867	213866	109070	67094	75815	88204	48758	25230	36489	55914	23296	8103	19945	37674	21050	9121	5539	11835	37873	10007	3221	1072	535	13588	23942	9575	1103	350	20	5	1	0	0	0	0	0	0	0	0	0	0	0	0
club-moss_0.001_2x_20.hist	105871373	16351379	3134718	1107356	598267	380245	222161	198453	168595	85982	41629	26870	37356	61681	72105	22941	13224	5509	8065	19853	37500	27079	11733	3432	756	2419	5756	15350	19950	9974	2954	876	349	39	11	0	11366	17607	3520	194	63	25	12	3	0	0	0	0	0	27216
club-moss_0.0_1x_20.hist	103531749	12431456	2624826	926860	500366	318438	196011	175093	175402	89454	43310	21358	25322	41810	51875	43942	25330	10553	3202	7882	14889	24374	41377	12106	711	394	87	27	8	3	5024	10047	38137	4398	1398	86	23	12	1	0	0	0	0	0	0	0	0	0	0	36727
club-moss_0.0_4x_20.hist	93414980	32472770	5031218	1803737	1001454	624979	303642	149183	119290	136466	133959	66064	28576	47182	58540	49150	28333	11804	18310	44451	28832	9009	4329	8417	17985	37036	8361	2691	896	447	8487	16973	21667	2498	793	48	12	6	5391	17914	5970	2445	1297	485	79	25	10	2	0	24604
club-moss_0.001_4x_MiSeqv3L250R.hist	96453334	27699630	3945823	1448477	797711	495014	210751	103544	139038	159059	80492	39695	35223	58158	72159	22958	13495	18014	37925	24144	15660	4892	16320	31733	6693	3717	6825	18201	12058	6028	1785	529	4887	14660	9871	615	176	95	18	11929	7332	3004	1593	596	98	31	13	3	0	22368
club-moss_0.0_4x_MiSeqv3L250R.hist	90975183	30113626	4356072	1583950	877825	546750	229785	112895	137221	156980	88655	43721	55547	67159	34752	20920	33183	44298	7046	16530	31223	28756	12460	3644	3885	12432	29587	11770	3922	1960	579	171	32363	3732	1186	73	20	9	486	18763	6253	2561	1358	508	83	26	11	2	0	22471
club-moss_0.01_8x_novaseq_profR.hist	128004038	16971002	2461425	938006	471386	293188	183654	133018	80768	92397	45481	51393	44159	32417	21117	30557	30436	12680	9254	22779	15053	4703	8867	17241	1482	4684	11147	8586	2861	1429	4519	9038	3614	415	2850	5034	1446	787	7670	984	327	133	6007	4394	731	242	107	34	10	11323
club-moss_0.01_8x_25.hist	128061323	17005211	2478691	945600	472938	294473	163820	146338	93304	65657	76587	38630	32176	47560	24610	17391	27584	21041	19165	10433	10732	17569	7612	5550	11860	9372	2115	680	11348	8814	2610	774	2513	7539	4891	304	86	2120	10540	584	193	78	40	7949	2013	670	299	98	31	10071
club-moss_0.01_4x_25.hist	129768451	15028193	2578852	928227	514986	320962	164556	80848	95973	108350	52459	25870	33881	55942	31541	10034	15243	20348	27097	14752	9568	2989	8931	17364	10410	5782	1304	419	1370	19180	6430	1909	762	87	26	6939	6232	3398	678	36	11	2403	8326	3121	519	172	76	24	7	11559
club-moss_0.0_2x_23.hist	102449676	13646825	2757817	976578	530279	336272	225119	201095	115377	58841	37578	42463	59035	66634	34480	10969	7456	9952	20951	44450	28831	9008	3902	1141	1592	5093	12121	25713	8570	4284	1268	375	149	16	5037	6009	1726	940	19992	1109	368	150	78	28	3	0	0	0	0	22276
club-moss_0.01_4x_MiSeqv3L250R.hist	130906031	16592526	2690002	982058	539444	334236	164800	80968	105324	120490	58337	28769	27208	44925	48195	15333	10471	13977	29425	23075	14967	4676	2025	3664	7828	25050	7194	2315	770	384	10868	3443	1376	157	16173	1009	289	156	30	414	9715	3980	2111	790	130	42	18	5	0	16773
club-moss_0.001_1x_23.hist	107060610	9150966	2109003	738187	389284	248932	143694	128359	193887	108136	52356	25819	11693	19307	23954	34661	54979	35599	5662	3081	1998	2806	13331	25921	16634	9240	2085	670	222	110	31	8	8741	26224	8343	520	148	80	15	0	0	0	0	0	0	0	0	0	0	33899
club-moss_0.0_8x_MiSeqv3L250R.hist	89934475	29359915	3991757	1501675	787499	483111	257749	230243	97235	111236	105703	52129	53134	57392	29698	36747	38737	16139	19159	32180	20873	6521	11981	23296	18718	10397	2346	2595	22251	11124	3295	978	4652	11959	3804	236	8183	8157	1630	89	28	6851	7753	2906	483	160	70	22	6	16878
club-moss_0.0_4x_novaseq_profR.hist	88955978	29320142	4071826	1508702	813657	498331	218598	195269	161971	82604	75060	84817	56256	31097	34148	49414	36271	15112	8954	22040	41630	19422	8415	2657	5678	18169	26282	8462	2819	1408	1821	3641	29421	3393	1078	66	18	8	0	17856	6796	2784	1477	552	91	29	12	3	0	21492
club-moss_0.0_8x_25.hist	88673768	28748507	3849291	1462636	746495	463006	260572	164239	143334	109486	66535	75184	59816	33065	40881	43633	25152	15598	32837	20985	13611	20807	12653	9422	20134	15036	3394	1092	18938	11664	3455	1025	3908	11723	8471	528	150	2772	13417	744	247	100	4599	8467	1410	469	209	68	21	13724
club-moss_0.0_8x_23.hist	89304145	28860398	3832301	1467353	736999	460107	228907	204479	117382	115366	79145	52471	72950	48625	25161	36345	41279	17198	15693	30827	19995	6247	28767	8416	5939	19006	11587	3730	7450	15490	4588	1362	3876	11627	7536	470	134	6204	9962	552	183	74	9344	5116	851	282	125	40	12	14868
club-moss_0.001_8x_25.hist	93673753	27067430	3598651	1379423	690027	432215	206521	184482	130567	82145	95819	74242	31587	52155	48539	17750	28154	37584	10701	22050	25800	8061	11281	21934	14180	7877	3494	9318	15145	7571	2748	4800	5927	10094	3210	199	56	11286	6938	384	127	51	5752	8004	1333	443	197	64	20	13418
club-moss_0.0_8x_novaseq_profR.hist	88449115	28614582	3811384	1449443	739927	458532	288983	146220	154062	92451	85051	56023	72760	40221	26021	37653	41832	17429	12921	31804	20629	6445	26702	10248	5192	16613	14473	4660	1552	18778	7634	2267	1714	5143	14589	910	260	141	11378	4055	1350	552	292	9462	2024	673	301	99	32	14195
club-moss_0.01_1x_MiSeqv3L250R.hist	134501422	9303587	2148482	756122	388490	246631	177337	158412	124112	63296	30645	15112	19936	32917	40841	52502	30265	12609	2005	1090	1826	2989	14199	27608	10087	5602	1264	406	134	66	18	4	34922	5311	1689	104	29	14	1	0	0	0	0	0	0	0	0	0	0	33760
club-moss_0.001_8x_novaseq_profR.hist	93397186	27047811	3612684	1376271	702691	435494	277050	136118	162182	86682	67617	76407	51996	42252	29038	42019	28066	13155	27694	28346	18386	5744	13481	26212	6406	6221	14807	4767	8757	12822	3798	1127	6715	11182	3556	221	62	10562	7287	403	133	53	5386	7903	1316	437	195	64	20	13929
club-moss_0.001_2x_MiSeqv3L250R.hist	104885460	13993072	2687712	955560	522876	331830	218455	195142	134283	68483	33157	26608	36992	61080	72537	23079	13303	5542	4658	11467	21659	35458	20833	6095	357	900	2141	5709	23070	11534	3416	1014	404	45	13	0	4093	23047	4608	255	84	33	16	5	0	0	0	0	0	25329
club-moss_0.01_1x_HiSeq2500L150R.hist	119443211	35268408	3912704	1626369	889885	550060	454410	223257	87906	44831	26208	29614	41172	67981	84346	100052	57676	24030	3822	2079	1348	420	190	370	790	2527	6014	16038	55975	27986	8291	2462	984	112	34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	53827
club-moss_0.0_1x_23.hist	102982085	9117235	2080138	731142	390644	249387	155196	138633	193041	98450	47666	23507	10005	16519	20495	29657	47042	62799	9989	5437	3526	1100	2207	4291	9168	29339	14218	4577	1524	761	224	65	25	1	14936	14021	4030	2197	438	23	6	1	0	0	0	0	0	0	0	30025
club-moss_0.01_2x_20.hist	135875711	13089214	2887430	1008819	531051	336820	215323	192345	151504	77266	37409	18448	24685	40759	50570	44238	25501	10624	1714	4220	7970	13047	40028	11711	687	381	85	26	5094	22621	6701	1990	795	90	27	0	0	14712	9186	509	168	68	35	12	1	0	0	0	0	23901
club-moss_0.0_1x_MiSeqv3L250R.hist	103049335	12330551	2606441	921426	498612	316921	205428	183505	161890	82563	39974	19713	21783	35967	44625	64574	37224	15509	2466	2717	5131	8399	39898	25243	1483	823	184	58	18	8	6474	12948	32094	3701	1176	72	19	9	0	0	0	0	0	0	0	0	0	0	0	39790
club-moss_0.0_4x_HiSeq2500L150R.hist	98843056	32752808	6005094	2113916	1133429	713102	462427	227196	89457	98104	114435	129310	63626	35171	23361	33804	53620	68538	10902	5934	3916	6410	30450	59207	9956	5530	1247	400	548	7678	39143	11629	4650	535	169	9	1	2970	33895	1882	626	255	134	49	7	1	0	0	0	31438
club-moss_0.001_1x_novaseq_profR.hist	105827957	9413984	2137442	751307	401465	255725	168111	150170	161840	82537	39961	19707	17213	28421	35262	51026	52171	21737	3457	1881	1219	1362	6469	12579	26879	23640	5337	1717	571	284	83	23	8	0	3802	23724	6819	3718	742	40	12	4	1	0	0	0	0	0	0	27610
club-moss_0.01_2x_HiSeq2500L150R.hist	137627280	15696059	3319900	1168962	627136	396368	286415	255850	150074	76537	37056	18274	25406	41948	52046	59180	34115	14213	2260	1405	2653	4343	20630	40113	14122	7844	1770	569	188	93	26	6	3596	10788	28405	1774	509	276	54	2	0	0	0	0	0	0	0	0	0	31452
club-moss_0.0_2x_novaseq_profR.hist	99792857	15753008	2972646	1055148	575611	364821	240677	214993	121601	62015	34795	39317	54662	75511	39073	12431	9881	13190	27767	25815	16744	7515	35699	10445	613	339	75	23	15847	24331	7208	2140	855	97	30	0	0	0	25128	2780	925	378	199	73	11	2	0	0	0	22070
club-moss_0.001_2x_HiSeq2500L150R.hist	102729149	29999561	5462326	1922969	1031229	652218	376659	336464	188144	95952	46457	27969	38885	64205	79660	79100	45598	18998	3021	1644	3093	5063	24051	46765	35731	19849	4481	1442	479	238	69	19	6	0	57055	7321	2104	1146	228	11	2	0	0	0	0	0	0	0	0	40519
club-moss_0.001_4x_HiSeq2500L150R.hist	102696736	31744266	5689622	2013077	1091278	684400	440281	216316	87746	100380	117090	132310	56250	31094	21870	31646	50197	67010	15230	8291	5377	6163	29277	56926	3347	1858	418	133	2736	38310	19192	5701	2279	261	82	4	0	0	34734	3396	1131	462	244	90	14	3	0	0	0	29325
club-moss_0.01_8x_23.hist	127758926	17786501	2526179	979212	477333	299529	203529	105349	129270	65926	52048	58814	40523	27963	34694	19800	31407	16764	11729	21758	14112	4409	11313	19836	1165	2229	5304	14145	6829	3413	1010	299	14556	1678	532	32	8	11742	2564	141	46	17	5446	5533	921	306	136	44	13	11536
club-moss_0.001_1x_HiSeq2500L150R.hist	110536868	27969081	6253068	2144740	1061753	680920	207519	185373	280009	266232	128902	63570	24405	13490	16687	24146	38300	51129	73139	39819	25827	8070	3496	1022	59	31	6	0	5209	72937	34221	10167	4065	468	147	8	1	0	0	0	0	0	0	0	0	0	0	0	0	60078
club-moss_0.001_2x_23.hist	105565439	13809442	2742836	973091	530340	336180	229049	204605	113860	58067	36805	41588	57820	66472	34396	10943	12610	16834	35439	21854	14175	4428	5238	10184	21762	15485	3495	1124	373	185	8541	17082	8386	966	306	18	4	1	6568	10789	3595	1472	780	291	47	14	5	0	0	21278
club-moss_0.01_1x_20.hist	136254153	14524612	3083401	1081438	574878	362758	238259	117059	92122	105386	122929	60625	23274	12865	8165	11814	18739	25015	52662	30477	19768	6176	2675	781	44	23	4	0	287	4028	43408	12896	5157	594	188	10	2	0	0	0	0	0	0	0	0	0	0	0	0	38734
club-moss_0.0_1x_HiSeq2500L150R.hist	93786382	30568513	4142155	1587596	856762	524952	272706	133984	60601	69327	80867	91379	127043	83555	43236	13756	7928	8155	17168	42258	48214	15066	6527	1909	111	60	12	3	5564	77902	23081	6857	2741	315	99	5	0	0	0	0	0	0	0	0	0	0	0	0	0	55205
club-moss_0.001_1x_MiSeqv3L250R.hist	105265954	12782446	2670148	940121	504276	321782	173749	155207	215804	110059	53287	26279	10088	14048	17429	25220	40003	53402	29768	16206	10511	4793	22770	6661	390	216	47	14	3	0	15812	31623	17014	1961	623	37	9	4	0	0	0	0	0	0	0	0	0	0	0	38639
club-moss_0.0_2x_20.hist	92124784	32366937	5113772	1825855	1006818	629160	302582	148662	106508	121845	142128	99899	38353	21200	26303	38062	60373	60460	9617	5235	3394	5172	24570	47774	2809	6793	16168	25542	8513	4255	1259	373	148	16	4	37111	10668	5818	1162	63	20	7	2	0	0	0	0	0	0	36969
club-moss_0.0_4x_25.hist	89386052	29556132	4134329	1522244	831169	513082	186765	135973	205389	108115	52345	53539	74435	69666	36049	14464	22942	30626	37279	20295	13163	4112	19219	37369	2197	2628	6254	16677	16670	8334	2468	732	1171	3512	24962	1559	447	242	47	1230	12826	5255	2788	1044	173	56	24	7	1	20983
club-moss_0.01_4x_20.hist	133694220	17322091	2978296	1078141	594762	369452	191784	94225	96561	110465	78610	38767	23088	38122	47298	34560	19922	8299	7428	18285	34537	13426	5817	1701	1846	5909	14063	17283	5760	2879	852	252	99	10	20933	2146	616	335	66	3453	7423	3041	1613	604	99	32	13	3	0	17067
club-moss_0.001_8x_HiSeq2500L150R.hist	93719465	52678095	12070844	4167061	2114833	1320004	609686	299547	195311	223435	204248	100729	50472	83338	103400	69471	40047	16685	24129	59395	53710	16783	7271	7214	15415	49330	19450	6262	2086	1042	38559	16030	6411	738	234	20679	13880	7570	1513	83	15518	11169	5927	2221	369	122	53	16	4	39192
club-moss_0.01_2x_25.hist	133028170	11500545	2448438	859030	456995	290027	183483	163902	114234	58258	28206	28369	39441	65122	36761	11695	6741	6251	13160	32395	24622	7693	3332	974	1217	3896	9271	20642	6879	3438	1017	301	119	12	3	0	6058	17897	3578	197	64	25	12	3	0	0	0	0	0	21080
club-moss_0.0_2x_25.hist	100864547	14784916	2937577	1035785	557358	354337	206386	184361	153517	78292	37906	29480	40985	67672	54575	17363	10008	6946	14622	35993	34496	10779	4669	1365	2892	9254	22023	7091	2362	1180	16915	5025	2009	230	72	3	0	14993	12091	670	222	90	46	16	1	0	0	0	0	23826
club-moss_0.001_4x_novaseq_profR.hist	92625130	28631064	3798333	1463260	707962	447346	311665	176906	94389	107980	111034	54758	29082	48019	59579	35367	20387	14242	29983	16323	27897	21780	9437	4627	9886	21636	4964	13238	10590	5294	1567	464	14063	13079	4160	259	73	39	6	13988	7122	2918	1547	579	95	30	12	3	0	20924
club-moss_0.01_4x_novaseq_profR.hist	129806183	14871191	2514317	909891	502858	312689	152080	74718	105487	106627	51625	25472	35413	53545	27707	11815	18740	25016	19309	10511	6817	8975	23959	7009	719	2302	5477	14606	8092	4045	1197	354	1735	5205	10994	686	196	106	20	4030	7939	3253	1725	646	106	34	14	3	0	15932
club-moss_0.001_8x_MiSeqv3L250R.hist	94081214	28117541	3819350	1448358	733835	456307	300526	147652	136107	112056	66406	75037	59267	32761	39059	47292	27261	11358	23910	32889	21332	6665	11963	23261	10794	5996	7678	20475	6824	3411	1009	299	24314	3845	1222	75	20	10841	7791	431	142	57	7621	6235	1038	345	153	50	15	15512
club-moss_0.001_4x_23.hist	93319576	30238578	4162748	1576163	769147	485408	326707	160515	135529	84994	99142	88462	33962	42932	53267	34590	19939	19640	41347	22510	14600	4561	13998	27219	18219	10121	2284	734	21671	10834	3209	952	9494	14080	4479	278	79	42	7	17573	5856	2399	1272	476	78	25	10	2	0	21326
club-moss_0.001_1x_25.hist	106311091	9420940	2148091	754049	401661	256235	160100	143015	183047	93353	45198	22289	12158	20074	24906	36040	57166	38563	6134	3338	2164	1551	7368	14326	30613	18594	4197	1350	449	223	65	18	6	0	8080	21552	6195	3378	674	36	11	3	0	0	0	0	0	0	0	28728
club-moss_0.0_1x_novaseq_profR.hist	101947632	10314062	2279117	803364	432037	275222	174630	155994	179790	91692	44394	21893	12992	21452	26615	38513	61088	38258	6085	3312	2147	1171	5565	10819	23119	26320	5942	1912	636	317	93	26	9	0	14353	15795	4540	2475	494	26	7	2	0	0	0	0	0	0	0	28797
club-moss_0.01_8x_20.hist	128587501	18408050	2687091	1045861	507681	318039	227944	111991	128831	73492	59619	67368	25863	35081	43526	26453	15248	20355	23815	12965	9511	15571	14922	4365	4989	15965	6178	1988	1087	15222	4509	1338	611	1834	13807	861	246	133	56	9695	3230	1323	701	1372	4417	1471	658	218	71	10706
