sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
club-moss_0.0_2x_novaseq_profR.hist	99247932	16282553	3037897	1075993	584504	370941	228657	204255	137168	69955	33869	35275	49043	80977	41902	13331	7684	10257	21593	42846	27791	8683	3761	1535	3279	10492	24970	13818	4605	2301	680	201	79	237	24885	1554	445	242	47	7931	5304	2173	1152	431	70	22	9	2	0	22097
club-moss_0.0_2x_20.hist	103882416	13988666	2742611	977063	536668	340080	241636	215849	118060	60209	32631	36872	51263	84643	47289	15045	8672	5098	10732	26416	49896	15591	6755	1975	629	2014	4793	12781	20619	10308	3053	906	361	40	11	0	11314	16894	3377	186	61	24	11	3	0	0	0	0	0	26124
club-moss_0.001_2x_novaseq_profR.hist	103431102	15301135	2933935	1038556	563497	357322	228144	203798	121996	62217	31130	35176	48904	80749	44648	14205	8187	6106	12853	31639	45063	14081	6100	1784	859	2748	6540	17440	14598	7298	2161	641	662	1985	8753	546	156	84	21524	1194	397	161	84	30	4	0	0	0	0	22913
club-moss_0.001_1x_25.hist	106563570	9398411	2154389	754305	399236	254972	151283	135139	187645	95697	46333	22849	13739	22684	28145	40726	57817	24089	3831	2084	1665	2725	12944	25169	23354	12973	2928	942	313	155	45	12	34	101	36420	2275	653	355	70	2	0	0	0	0	0	0	0	0	0	31945
club-moss_0.01_2x_MiSeqv3L250R.hist	134632736	11650311	2594874	904632	473369	301197	173603	155076	163254	83258	40311	19879	16603	27414	34013	49218	33533	13971	2221	5467	10327	16906	22863	6689	859	2750	6544	16040	5345	2671	790	233	92	9	2	14215	9933	5417	1082	59	18	6	2	0	0	0	0	0	0	26488
club-moss_0.001_2x_HiSeq2500L150R.hist	101849763	29974132	5420625	1911482	1028875	649716	396479	354169	139754	71273	35127	39692	55184	91116	113051	35969	20734	8638	2367	5827	11006	18019	71470	20912	1229	3046	7249	19330	7060	3529	1044	309	122	13	56422	3525	1012	551	109	5	0	0	0	0	0	0	0	0	0	43385
club-moss_0.01_4x_23.hist	129844723	14674481	2540253	918226	508757	316837	165022	81076	115317	95068	46028	30900	42959	48340	25013	12240	19415	25918	18104	17981	11662	3643	8127	15802	12365	6868	1549	498	603	8451	14279	4241	1695	194	60	2	9010	4913	981	53	2909	5557	2948	1104	183	60	25	7	1	15499
club-moss_0.0_4x_25.hist	89317536	29564929	4144250	1529410	829873	510275	173068	154598	203547	103808	51675	58392	81182	55326	28628	20908	33163	44271	16224	8832	16682	27310	27218	7963	2242	7176	17078	21412	7136	3567	1055	312	8363	18977	6037	376	107	57	10	14458	7077	2899	1538	575	94	30	12	3	0	22553
club-moss_0.0_8x_novaseq_profR.hist	88695621	28847696	3888715	1467278	761763	469236	268727	196236	106872	122261	85674	46354	64445	54566	28235	27074	42944	21200	13182	32447	21046	6575	13632	26507	9251	5138	7297	19458	6485	3241	5247	10494	8971	1033	3760	5935	1705	10099	4776	264	87	34	9246	5907	983	326	145	47	14	14242
club-moss_0.0_2x_25.hist	101042369	14590555	2902377	1025121	553707	351595	216689	193565	139432	71109	34428	34022	47300	78100	40413	12857	7411	9892	20825	38599	25036	7822	3388	4009	8567	27415	7837	2523	840	419	5514	11028	13870	1599	507	30	7	3	8988	9049	3015	1234	654	244	39	12	4	0	0	22223
club-moss_0.01_2x_25.hist	132722758	11419877	2416034	849179	453710	287760	188151	168072	113888	58082	28121	24627	34238	56532	48574	15454	8908	3710	7402	18220	34415	13895	6020	1760	362	1157	2754	7343	19571	9784	2898	860	343	38	11	0	0	6616	17020	944	313	127	66	24	3	0	0	0	0	20226
club-moss_0.0_1x_20.hist	104863913	13040048	2823112	988928	524084	334890	168509	150526	227371	122713	59414	29300	11248	12137	15058	21789	34561	46138	53461	29105	18878	5898	2555	2877	168	92	19	5	0	0	31155	30209	12082	1392	442	26	6	2	0	0	0	0	0	0	0	0	0	0	0	38903
club-moss_0.001_8x_MiSeqv3L250R.hist	93936576	28166657	3821356	1446852	737285	458052	236118	210920	99246	113537	96539	47610	52332	61804	31980	21160	33563	44805	8461	13142	24823	20109	8713	16941	17496	9719	2373	6327	17807	8902	2636	782	14129	4445	1413	1485	11231	6125	1224	67	21	5030	8739	3276	545	180	79	25	7	15980
club-moss_0.001_1x_20.hist	98092044	29460938	5055524	1782460	959089	601950	234842	115380	107938	123480	144035	162758	64316	35553	18396	5852	4629	6179	13009	32022	60485	54915	23795	6961	408	225	50	15	4	1	0	0	72511	8363	2660	165	46	24	3	0	0	0	0	0	0	0	0	0	0	49090
club-moss_0.0_4x_HiSeq2500L150R.hist	98303337	33577183	6084305	2144321	1152709	725186	473400	245389	96621	90231	105251	118933	86246	47676	24670	23797	37747	50391	37573	20455	13267	4145	12433	24175	33480	18599	4198	1351	482	6756	36608	10876	4349	500	158	8	1	0	33565	5531	1842	754	399	148	23	6	2	0	0	30363
club-moss_0.001_8x_25.hist	93463299	27278554	3651350	1390582	704679	439235	213762	190950	133713	81319	94855	65718	35139	58019	42172	17695	28067	37467	21904	11924	16292	26672	12776	5403	11544	23665	5342	1719	8031	10932	5386	10771	4307	495	4732	9874	2837	1546	2568	6617	2204	902	478	9804	1633	543	242	79	25	13235
club-moss_0.01_2x_novaseq_profR.hist	132935183	11492506	2427481	853730	456783	289659	191453	171022	109602	55896	27062	30579	42514	65402	33842	10767	6205	6547	13782	33924	22004	6875	2978	1926	4114	13166	9531	3068	1021	3157	12125	3601	1439	165	51	2	0	17899	6020	333	110	44	22	7	0	0	0	0	0	21751
club-moss_0.01_8x_HiSeq2500L150R.hist	125433652	39764143	5048723	2045953	954439	592686	385486	344349	135586	91566	106808	111144	42670	38526	47800	45542	26252	17593	37037	20163	13078	7014	33316	21292	1251	3804	9054	24145	10114	5056	1497	443	6391	19174	7412	462	131	70	13	10238	8249	3380	1793	671	110	35	2229	9260	3085	1850
club-moss_0.001_8x_HiSeq2500L150R.hist	94844680	32620715	4946094	1849805	938433	587029	228784	204369	185005	94351	106713	57158	79466	55040	28480	31247	49563	30217	7323	18026	34048	25684	11128	8319	17776	9874	7746	20655	11983	5990	1774	526	13456	18142	5771	359	102	54	9	0	0	0	0	201054	33508	11168	5005	1667	554	331
club-moss_0.01_8x_novaseq_profR.hist	128348255	16989961	2475021	942399	473073	294884	161470	144238	103362	57405	66961	58178	22335	35298	43795	17008	16460	21973	21472	11689	9532	15604	7328	14249	6989	3882	4602	12196	4064	2031	2490	4980	7935	914	2950	4737	1360	741	8844	717	238	96	2880	6736	1121	372	166	54	17	11075
club-moss_0.0_4x_novaseq_profR.hist	88983345	29329162	4073079	1504365	818910	504565	184695	164985	189660	96725	53828	60824	84564	46938	24288	23326	36999	49392	7856	9821	18550	30369	19159	5605	3343	10697	25458	13316	4437	2217	656	193	23851	8994	2861	177	50	26	4	17331	6088	2494	1323	495	81	26	10	2	0	21985
club-moss_0.0_1x_25.hist	102757809	9580287	2175201	764958	409214	260734	170905	152667	169512	86450	41856	20641	18043	29792	36963	53487	43907	18293	2909	1582	2219	3632	17253	33548	18040	10021	2261	727	241	119	34	9	2	0	38443	2401	689	375	74	3	0	0	0	0	0	0	0	0	0	31483
club-moss_0.0_1x_novaseq_profR.hist	101765077	9361002	2111882	743195	398202	254023	158890	141934	183292	93478	45258	22319	12902	21302	26430	38245	60663	25275	4020	2187	1418	2143	10182	19798	25834	14351	3239	1042	346	172	4855	1441	575	65	16080	12914	3711	2023	403	21	6	1	0	0	0	0	0	0	0	29913
club-moss_0.001_8x_23.hist	93243923	28496819	3852006	1461277	739110	460293	254379	176233	121353	123062	64129	72465	58463	35001	43427	40046	23084	16495	34726	19921	14595	23893	10353	6348	13564	24496	5530	1780	7610	16852	4992	1482	3422	10267	8923	556	159	11898	3187	176	57	22	11434	4286	713	236	105	34	10	14756
club-moss_0.001_1x_23.hist	106531564	9105747	2098723	734724	388759	248325	149819	133831	186645	95188	46086	22728	17275	28523	35389	51209	34306	14293	2272	2228	4208	6889	32723	43132	2536	1408	316	101	32	15	3	0	0	0	39762	2484	713	388	76	3	0	0	0	0	0	0	0	0	0	29941
club-moss_0.01_8x_23.hist	128202742	17037311	2502985	958080	476311	297334	156761	140032	114703	58497	60015	64366	24711	32230	39989	14665	23262	31053	6855	11767	21030	6571	15368	4712	4654	14893	7611	2450	815	8689	8781	2608	1042	119	11885	741	212	114	6979	3854	1283	525	277	6270	2377	791	353	116	37	9759
club-moss_0.0_8x_HiSeq2500L150R.hist	91399641	32009797	5024268	1820577	986866	606412	216452	191854	203815	103945	76949	86951	76888	42502	30080	43527	51293	21371	7839	19296	36448	29465	12767	3734	6743	21578	23706	7633	2543	1270	8964	17927	15959	1840	584	35	9	4	0	0	0	0	0	0	0	0	0	0	0	0
club-moss_0.0_4x_20.hist	93419652	32422590	5003903	1795415	996470	621178	267388	131370	147561	168809	98486	48570	37903	62584	77650	24705	14241	15251	32108	43253	28055	8766	3797	5731	12245	39186	15170	4884	1627	812	4790	9580	25769	2971	944	58	15	7	6432	18001	5999	2457	1303	487	80	25	10	2	0	24102
club-moss_0.0_8x_20.hist	91154748	30626030	4431495	1627971	881467	541259	232952	208092	167980	85669	81437	92023	50858	35872	44507	50892	29336	12222	24395	32491	21074	6584	15473	30087	5917	5657	13464	19660	6552	3275	3132	6263	21010	2422	769	47	2271	16268	3252	179	58	23	11961	4484	746	247	110	35	10	16343
club-moss_0.0_1x_HiSeq2500L150R.hist	104386795	24991964	5162026	1788967	919728	588867	210713	188226	284318	229214	110979	54731	21012	11614	12895	18659	29596	39509	76827	41827	27130	8477	3672	1073	62	33	6	1	3559	49833	40482	12027	4810	553	175	9	1	0	0	0	0	0	0	0	0	0	0	0	0	57332
club-moss_0.001_8x_20.hist	93831917	30242865	4280015	1594407	833354	511285	276591	221751	111192	127203	72489	81912	52906	38102	47274	41013	23642	30804	11321	27866	28435	8885	12404	24117	13733	7628	4821	12855	15008	7503	2222	3934	17417	2008	638	38	13420	7319	1462	80	25	4621	9540	3576	595	197	87	28	8	16912
club-moss_0.0_8x_25.hist	88710023	28760261	3848500	1462873	744950	462499	277630	155953	140864	92635	98168	48413	62343	54630	28268	32718	41208	17169	14004	34472	22359	6986	10240	19910	19739	10965	2475	4708	18328	9163	2714	805	11214	10169	3234	201	56	10918	7528	417	138	55	6901	6706	1116	371	165	54	17	14089
club-moss_0.001_4x_23.hist	93127696	30418568	4138212	1568282	773944	486909	278414	175341	150867	76941	89748	90814	34865	47827	59341	20531	22143	29560	34029	18526	12015	8000	37999	19491	1145	2653	6315	16840	16684	8341	2470	733	4092	12275	13037	813	232	126	24	6884	10691	4380	2324	870	144	47	20	5	0	22179
club-moss_0.001_4x_novaseq_profR.hist	92721415	28676296	3833729	1462633	722940	455037	292148	143535	114904	131449	90156	44462	33386	55125	68395	22991	13253	16318	34354	24938	16963	27771	12033	3520	3792	12135	28881	11037	3678	1838	543	160	17057	14129	4494	279	79	42	7	12362	7748	3174	1684	630	104	33	14	3	0	20770
club-moss_0.01_8x_MiSeqv3L250R.hist	128930300	16516824	2504352	947668	487811	299247	205240	160809	65448	74872	84444	41645	25287	41753	41905	13332	18784	25075	16167	9303	17571	16196	7017	2900	6197	19830	4476	1440	608	8517	10053	2986	1193	136	42	11666	3803	2073	413	21	764	5738	3044	4857	808	268	119	38	11	11382
club-moss_0.01_1x_MiSeqv3L250R.hist	133138988	9660608	2223525	775671	405631	258474	154882	138353	166386	84855	41084	20260	28167	46508	24383	7757	4470	5929	12482	30724	45102	14093	6106	1785	104	56	11	2	0	0	8868	17735	19397	2236	710	43	11	5	0	0	0	0	0	0	0	0	0	0	0	34520
club-moss_0.001_4x_MiSeqv3L250R.hist	95908967	28241361	4086441	1491005	825363	513723	225892	110983	130176	148921	85029	41933	36920	60961	70414	22403	12914	12191	25665	43504	28218	8817	3819	4740	10129	32412	15958	5138	1711	854	252	73	30020	7567	2406	149	41	21	3	17461	5819	2384	1264	473	77	24	10	2	0	22238
club-moss_0.01_4x_novaseq_profR.hist	129616360	15064380	2544431	918860	509139	317075	154740	76025	111001	96553	46747	31631	43976	45646	23619	12883	20434	27278	19734	10743	6967	5948	28256	8267	567	1816	4321	11523	9847	4922	1457	432	350	1049	16433	1026	294	159	30	912	9494	3890	2063	772	127	41	17	4	0	15392
club-moss_0.01_1x_HiSeq2500L150R.hist	119572161	35267566	3924089	1632115	894852	553811	501693	246488	97053	49496	23964	24221	33674	55601	68985	99825	65516	27297	4341	2362	1531	477	391	759	1622	5189	12351	32935	42617	21307	6312	1874	748	85	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52733
club-moss_0.001_4x_20.hist	95592456	33088532	5135170	1843444	1017315	632053	248967	122320	154102	176292	101161	49889	33087	54632	67783	47060	27127	11302	12050	29661	48576	15179	6576	2919	6237	19957	31144	10028	3341	1669	493	145	36916	4257	1353	83	23	11	1	18917	6689	2740	1453	544	89	28	11	2	0	24668
club-moss_0.01_4x_20.hist	133592354	17336712	2958969	1073741	591978	367582	194439	95529	94682	108315	80085	39495	24080	39759	49330	27326	15751	6562	13023	32057	22193	6934	3003	3589	7668	24539	8189	2636	877	437	1900	3799	21628	2494	792	48	12	6	0	10011	6915	2833	1502	562	92	29	12	3	0	16135
club-moss_0.001_2x_23.hist	105860028	13362710	2720957	962956	522261	331418	218310	195013	135359	69032	33422	32463	45133	74522	38562	12268	8888	11865	24978	34737	22531	7040	3049	3611	7716	24690	5574	1794	597	297	20241	8032	3212	369	116	6	0	0	18353	4091	1362	557	294	109	17	4	1	0	0	22803
club-moss_0.01_1x_25.hist	132745036	9708452	2209933	772255	406709	259104	154278	137813	160847	82031	39716	19586	16213	26769	33213	48060	30134	12554	1996	1130	2135	3494	16598	32273	10777	5986	1350	434	143	70	19	4	2507	7521	24451	1527	438	237	46	1	0	0	0	0	0	0	0	0	0	30375
