sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
rotifer_0.0_8x_30.hist	85406809	3050312	612302	235801	119991	74785	57500	45253	43653	22262	19705	22266	11821	8496	10541	9602	5534	3501	7369	5732	3717	1228	5835	1748	633	2024	4818	1646	547	272	1443	2886	1198	137	42	2413	1261	687	187	1325	440	179	94	2264	376	124	54	17	4	2115	100030377
rotifer_0.0_2x_30.hist	85368362	3190715	594690	241543	113626	71762	63456	56683	45570	23240	15890	17955	19493	10775	5574	6242	9900	13215	2101	1143	1369	2241	10647	4600	269	148	32	9	248	3479	4590	1363	544	61	18	0	0	5989	1379	75	24	8	3	0	0	0	0	0	0	4758	100038610
rotifer_0.01_1x_30.hist	89522382	1692763	331941	138223	70739	41873	18160	16221	24501	28029	21961	10829	4156	2904	3603	5213	8268	6626	1053	572	974	1593	7569	2213	129	70	14	3	0	0	419	838	6492	747	236	13	2	0	0	0	0	0	0	0	0	0	0	0	0	4138	97079917
rotifer_0.0_4x_30.hist	85581497	3028267	615873	235796	122209	75330	65897	58864	34539	17614	20462	23122	16361	9043	4678	6037	9576	12783	3435	1869	1211	1982	9416	3168	185	594	1413	3767	2522	1260	372	109	92	277	6115	381	108	58	10	0	1683	1719	911	340	55	17	6	1	0	2848	100104520
rotifer_0.01_1x_17.hist	90892060	2211764	468562	168845	94485	59748	55077	49199	38668	19719	9546	4707	1806	2267	2812	4069	6453	8614	9910	5394	3498	1092	472	137	7	2	0	0	0	0	7402	2198	878	100	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5888	96364245
rotifer_0.01_2x_30.hist	90250603	2043501	390785	158075	73625	46705	44673	39904	34536	17612	8526	4480	6228	10282	12756	5057	2914	1213	751	1848	3491	5715	4119	1204	69	37	7	1	2295	3475	1028	304	120	12	3	0	0	0	2399	1565	520	212	111	40	5	0	0	0	0	2664	99784683
rotifer_0.001_1x_17.hist	88137315	5127688	618863	261392	145499	90852	110117	54101	21301	10862	11104	12547	17443	28801	28106	8941	5153	2146	340	184	118	37	176	341	729	2333	5551	14804	4933	2465	729	215	85	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11700	103268916
rotifer_0.001_2x_17.hist	90095971	3723420	761152	274106	153248	96894	82972	74117	43790	22332	10811	6515	9057	14954	18553	16057	9255	3855	612	457	862	1411	6702	13030	1926	1069	240	76	24	11	2	0	1793	5378	6142	382	109	58	10	0	0	0	0	0	0	0	0	0	0	7400	101125411
rotifer_0.001_8x_17.hist	86739566	3278160	615624	243357	119927	75574	72839	35786	39293	32611	15788	13892	19313	10675	6685	9673	8632	3595	3078	7577	6097	1904	824	1601	3421	4733	1067	342	113	731	5075	1507	601	68	20	0	0	3672	2403	132	43	16	7	1	0	0	0	0	0	21494	87081639
rotifer_0.0_1x_17.hist	90540109	4257913	955470	331382	170780	110058	35647	31842	48097	55023	64181	35314	13557	7493	3876	1232	709	294	329	809	1527	2499	11870	23080	1356	752	168	53	16	7	1	0	9183	1058	335	19	4	1	0	0	0	0	0	0	0	0	0	0	0	11066	102241554
rotifer_0.0_8x_17.hist	86160006	3379004	649757	255783	125597	79350	76825	54114	23750	27169	31691	20098	7715	9008	11175	11030	6357	3500	7368	6567	4259	1329	2186	4249	3859	2143	482	154	340	4763	3207	951	379	42	12	0	3508	2358	470	25	7	2	0	0	0	0	0	0	17460	13093	86565068
rotifer_0.001_2x_30.hist	86140708	3190876	603927	231713	125558	77135	48145	23785	35927	41100	25153	12403	4761	7197	8929	12920	14833	6179	982	533	896	1466	6966	7996	469	545	1296	3457	1151	574	169	49	18	1	4079	3569	1025	558	110	5	0	0	0	0	0	0	2456	2149	715	428	100588833
rotifer_0.01_2x_17.hist	94235942	2432507	538279	190404	103161	65539	46913	41906	47531	24239	11735	5786	2742	4528	5617	8127	12890	6514	1035	562	363	258	1226	2383	5092	3158	712	228	75	36	9	1	0	0	7215	449	128	69	12	0	0	0	0	0	0	0	0	0	0	3959	101561713
rotifer_0.01_8x_17.hist	90679416	2284062	428329	168885	81775	51496	59418	30535	18060	20659	18069	8910	6973	11513	7359	2340	3140	4191	4840	2634	1707	532	1945	3781	1903	1056	237	75	168	2351	2560	759	302	33	9	0	250	2636	526	28	8	2	0	0	1372	456	203	66	21	11	89066992
