sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
club-moss_0.0_4x_20.hist	93425918	32442025	5026455	1801292	999367	623703	298564	146688	112161	128312	148394	73183	28996	47876	59401	37579	21662	15405	32431	36953	23968	7489	5723	11127	23777	33229	7502	2415	804	401	11490	22979	14025	1617	513	31	7	3	11021	14856	4951	2028	1075	402	66	21	8	1	0	25653	190406810
club-moss_0.0_8x_25.hist	88833551	28754281	3835889	1458713	746788	461794	286706	144047	166211	84766	77426	87491	38727	41875	51955	30028	19594	26157	34561	18815	12203	8196	36210	10594	2907	9304	22143	8126	2707	1845	17526	5206	2081	425	16780	1047	300	162	14827	822	273	110	5138	7824	1303	433	193	63	20	13576	192085184
club-moss_0.01_2x_novaseq_profR.hist	132736693	11584840	2446068	860320	460363	291746	196284	175337	103243	52653	28933	32693	45453	62030	32097	10211	7188	9595	20199	27064	17554	5484	2375	2382	5090	16289	10497	3379	1125	561	5453	10905	4361	502	158	8	1	0	16984	2965	987	403	213	78	12	3	0	0	0	19398	191939479
club-moss_0.001_1x_HiSeq2500L150R.hist	99597579	35291633	5662406	2122375	1092552	646429	163502	86663	130905	149754	174683	86148	33074	32038	39750	57519	91237	80922	12872	7007	4544	1419	613	178	9	4	0	0	88158	44078	13059	3879	1550	177	55	2	0	0	0	0	0	0	0	0	0	0	0	0	0	64099	226831674
club-moss_0.001_2x_MiSeqv3L250R.hist	104588722	14213964	2688634	958073	526459	333806	228122	203777	128832	65703	31811	27846	38714	63923	68074	21659	12484	5201	5261	12951	24462	40047	17352	5076	297	164	62	166	28330	14164	4195	1245	497	56	16	0	0	15806	11977	664	220	89	46	16	1	0	0	0	0	24413	162392163
club-moss_0.01_8x_23.hist	128078761	17020834	2510742	959113	479566	297711	208997	102682	129257	65920	51965	58719	34670	31581	38845	14786	23452	31307	4979	11928	22530	10017	5469	10633	12777	7097	1601	2672	12501	6249	1850	548	4938	8555	2721	169	47	3959	8397	465	154	62	3945	5401	899	298	132	43	13	11050	195806328
club-moss_0.001_4x_23.hist	93394922	30069910	4172176	1559340	801719	498232	248816	147056	186070	94894	58172	65734	88120	48712	25206	21899	34736	46371	7479	10809	20416	33423	19151	5603	2480	7937	18889	23201	7732	3865	1144	339	2990	8971	22240	1389	398	216	42	2235	11913	4881	2590	970	160	52	22	6	1	20691	197209045
club-moss_0.01_8x_MiSeqv3L250R.hist	127990517	17619868	2540561	985056	477657	299829	211559	103941	128040	65299	52814	59679	44122	24390	27134	37743	21757	9064	19082	22622	14672	4584	7394	14377	10843	6023	2747	7324	8113	4055	3123	6246	6662	767	243	1768	8531	4652	929	50	15	350	8868	3324	553	183	81	26	7	12047	184912314
club-moss_0.0_4x_25.hist	89406486	29594373	4147134	1527997	833264	513984	185593	139968	211424	109493	53013	50334	69979	67763	35064	16615	26354	35181	35242	19186	12444	3887	12369	24049	25554	14196	3204	1030	1338	18738	12742	3785	1513	3346	15721	981	281	152	29	12811	8267	3387	1797	672	111	36	15	4	0	21397	199280797
club-moss_0.01_4x_25.hist	128278479	17499981	2512882	967499	472885	296954	213612	104949	86742	99231	65758	32429	26777	44212	53037	16874	9726	11544	24303	22141	14360	4486	6176	12008	14446	8025	1811	582	5508	15718	4656	1382	552	62	18	13680	4346	2369	472	25	7	6011	4564	1710	284	93	41	12	3	14204	201875906
club-moss_0.0_1x_23.hist	102425326	12021226	2562906	903061	485224	309462	176174	157373	203385	103725	50220	24766	12527	20684	25663	37135	58902	47661	7581	4126	2675	997	4738	9212	19685	29938	6759	2175	724	361	105	30	11	0	38346	2395	687	374	73	3	0	0	0	0	0	0	0	0	0	33457	165525369
club-moss_0.01_2x_25.hist	132927922	11579497	2467572	865183	459545	291905	178843	159758	131868	67251	32560	19337	26883	44388	55073	30836	17775	7405	2765	6806	12856	21046	26015	7611	446	247	54	16	4639	22673	6716	1994	796	90	27	0	0	3718	16941	940	312	127	66	23	2	0	0	0	0	20577	191466942
club-moss_0.01_8x_HiSeq2500L150R.hist	129568372	19723976	3273632	1309542	672985	429211	283532	139302	96088	109923	75084	37029	33862	55911	41078	13069	18930	25270	26387	14365	9317	5569	26454	7739	1931	6181	14710	8707	2901	1449	4935	9869	3946	454	904	11011	3164	1725	344	18	5	1	0	0	0	0	0	794202	264733	158838	146844769
club-moss_0.0_1x_20.hist	105421683	13987948	3042221	1061368	556532	356201	160327	143217	216331	150011	72631	35819	13750	15395	19100	27638	43838	58522	10872	5918	3838	4722	22430	43614	2564	1423	320	102	33	15	3782	7563	42217	4869	1548	95	26	13	1	0	0	0	0	0	0	0	0	0	0	40465	173499810
club-moss_0.0_4x_HiSeq2500L150R.hist	97677528	34172036	6150966	2171918	1172374	735639	464738	228331	89904	98729	115163	130134	69787	38577	24959	36117	57288	50093	7968	10925	20636	33784	28322	8286	3993	12779	30413	9793	3263	1630	7430	14859	20469	2360	750	45	12	5	17270	14448	4815	1972	1045	391	64	20	8	1	0	29541	195294667
club-moss_0.0_1x_novaseq_profR.hist	102087845	9301055	2088130	736751	397032	252928	168530	150545	162668	82959	40166	19808	21477	35461	43997	51203	29516	12297	1955	1726	3260	5336	25346	49283	2898	1609	362	115	37	17	4	0	2940	8821	31485	1966	564	306	60	2	0	0	0	0	0	0	0	0	0	29843	157668304
club-moss_0.0_1x_25.hist	102308414	9401954	2118750	746999	401914	255955	172272	153888	171229	87326	42280	20850	14041	23184	28765	41623	59622	24841	3951	2150	1393	1841	8746	17006	29880	16599	3747	1205	400	199	58	16	5	0	21508	11367	3267	1781	355	18	5	1	0	0	0	0	0	0	0	29538	157770948
club-moss_0.01_8x_20.hist	128453864	18415554	2700750	1048202	510745	319684	216863	121001	126918	64727	74793	50608	31131	51402	26598	18235	28924	24271	7859	19346	20410	6377	8480	16489	5976	3319	5726	15268	5088	2543	752	222	15974	3353	1065	65	17	10650	3319	183	60	23	7829	3353	557	184	81	26	7	12239	190437315
club-moss_0.0_2x_HiSeq2500L150R.hist	100288479	28237892	5197264	1829204	980313	620486	353975	316200	169488	86438	41850	41638	57889	95583	87726	27911	16089	6702	14110	34732	40535	12666	5487	4763	10177	32568	28333	9123	3040	1519	449	132	51	4	20211	27134	7800	4253	849	46	14	4	1	0	0	0	0	0	0	39386	195295605
club-moss_0.01_4x_MiSeqv3L250R.hist	130862371	16627927	2723539	991344	546352	339179	172045	84527	94723	108362	72324	35667	23250	38389	47630	15154	17592	23484	19490	10610	9149	14977	21053	6159	830	2656	6321	16857	6429	3213	951	281	3836	11509	3661	227	64	34	5	10784	5264	2156	1143	427	70	22	9	2	0	17043	188808711
club-moss_0.01_8x_novaseq_profR.hist	128313804	16785248	2450920	934504	470558	291883	165921	148214	82625	82600	48806	55150	47104	26038	22498	32555	28375	11822	9112	22429	18991	5933	5306	10318	13059	7254	3168	8448	2815	1406	10127	5875	2349	269	1535	8325	2392	1304	1968	4074	1357	555	293	7469	1875	624	278	91	29	9674	201142463
club-moss_0.0_8x_20.hist	91206204	30610721	4416277	1622433	879251	540205	233606	208677	160673	84427	98481	84232	35963	59379	52851	17736	28132	37555	28496	15514	13408	21949	16977	25695	9069	5037	5795	15454	15837	7917	2344	695	11691	11102	3531	219	9716	5299	1058	57	18	9896	7349	2755	458	151	67	21	6	17435	175633671
club-moss_0.001_1x_23.hist	106161095	9108506	2080000	731659	391630	249400	169735	151621	160236	81719	39565	19511	17333	28619	35508	51382	48653	20271	3223	1754	1625	2659	12632	24561	21899	12165	2745	883	293	145	42	11	1730	5191	30875	1928	553	300	59	2	0	0	0	0	0	0	0	0	0	30116	159739783
club-moss_0.001_8x_novaseq_profR.hist	93342026	27182714	3616206	1383309	695897	434717	210615	188139	137136	78166	91178	69147	36855	60853	31489	24630	39067	22879	9098	22395	33959	10611	6554	12743	21839	12132	2738	4777	15984	7991	2366	702	16472	4502	1431	88	73	15569	3112	171	56	22	9194	5601	932	309	137	44	13	13993	196579507
club-moss_0.001_8x_20.hist	93838531	30358137	4242692	1595021	807518	502734	239964	214356	112703	128931	89952	47198	65619	61478	31812	27407	43473	25936	9446	23250	25715	25175	10908	6551	13998	24627	5559	1789	14343	13989	4143	1230	3785	11355	10978	685	195	105	11396	3587	1194	488	9922	3720	619	205	91	29	8	17384	179616845
club-moss_0.01_1x_25.hist	134136307	9723323	2235600	777832	404745	258530	137661	122970	185747	97272	47096	23225	8916	13412	16640	24078	38191	50984	8110	4414	2862	1642	7798	15163	15958	8864	2000	643	213	105	30	8	6092	18277	13920	869	248	134	25	0	0	0	0	0	0	0	0	0	0	30566	185612358
club-moss_0.01_4x_novaseq_profR.hist	129586556	14980250	2499067	909114	499857	309879	147882	81752	123486	86557	41908	36383	50583	41798	21628	14003	22211	29651	20006	10891	7063	2624	12463	24234	4839	2687	605	194	16529	8263	2447	726	289	32	13610	3401	976	531	105	237	8723	3574	1896	710	117	38	16	4	0	14847	198111332
club-moss_0.01_4x_HiSeq2500L150R.hist	137546922	17720988	3370519	1210268	669795	416832	291032	142987	74794	85563	99806	78590	30172	20699	25682	37162	45990	19161	3085	7592	14341	23477	26468	7744	1596	5106	10137	3263	1086	542	23488	6978	2790	320	101	5	0	0	14841	7528	2508	1027	544	203	32	9	3	0	0	18923	195622327
club-moss_0.0_2x_novaseq_profR.hist	99618834	15854161	2993525	1060409	576175	365703	226740	202543	140161	71481	34608	37879	52662	77998	40360	12841	7401	8215	17294	42570	29957	9360	4055	1185	2463	7883	18760	19891	6629	3313	980	1960	9172	1057	335	19	4	11623	16504	915	304	123	64	23	2	0	0	0	0	23069	175373063
club-moss_0.0_4x_novaseq_profR.hist	88952432	29334583	4079971	1506813	820390	505541	182637	136213	205751	104932	50804	54763	76137	62354	32265	16553	26257	35051	31444	17119	11103	6170	29306	31222	1835	2696	6416	17110	13358	6678	1977	586	10843	14619	4650	289	82	43	7	17689	5895	2415	1280	479	78	25	10	2	0	21014	200453088
club-moss_0.0_8x_novaseq_profR.hist	88338718	28746929	3878690	1465974	754949	466475	282517	154615	157403	80274	93637	72309	36118	59636	36237	29531	33674	16395	34515	18856	12230	15567	27067	7919	6611	21157	11517	3707	1234	16480	11175	3319	1326	152	17164	2213	635	345	11575	2431	809	330	4915	7312	1217	404	180	59	18	14324	195914663
club-moss_0.001_2x_25.hist	104712183	14176446	2867996	1010374	542693	344939	203632	181901	146354	74639	36137	31328	43555	71916	48662	15482	8924	6456	13592	33457	33747	10545	4568	1475	3152	10087	24008	9625	3207	1602	473	139	10491	11147	3545	220	62	33	5427	9510	3169	1297	687	256	41	12	4	0	0	20766	173621488
club-moss_0.001_2x_20.hist	105757441	16762741	3160659	1119335	607904	385766	239690	214111	152203	77622	37582	31182	43351	71579	62591	19914	11479	4781	9050	22277	42078	24171	10473	3063	1172	3750	8924	23798	10216	5107	1512	448	178	19	5	9696	16960	9250	1849	101	32	12	5	1	0	0	0	0	0	27562	173079150
club-moss_0.0_4x_MiSeqv3L250R.hist	91719825	29294973	4160703	1525291	840471	521726	216913	106571	160977	154494	74801	36889	47249	78015	54046	17195	13983	18666	39296	34953	22671	7083	5100	9916	21188	11770	13218	18203	6066	3032	897	265	14396	14730	4685	291	82	44	7	18015	6004	2459	1304	488	80	25	10	2	0	23864	178437473
club-moss_0.0_8x_23.hist	89333267	29132591	3949992	1490448	773968	476683	279110	195039	107299	122749	90288	45070	62660	60230	31166	23918	37939	32174	8818	21705	31622	9881	11591	22538	10730	5960	14184	14001	4666	2332	6585	13170	10242	1180	374	22	11349	9861	1971	108	35	13	11851	4443	739	245	109	35	10	15020	186596950
club-moss_0.01_2x_MiSeqv3L250R.hist	134257006	11706395	2594496	905111	474516	301993	172998	154536	172055	87747	42484	20951	13635	22512	27931	40417	51095	21288	3385	1842	3414	5589	26550	7768	2166	6931	16494	9265	3087	1542	456	134	52	5	0	13207	11423	6229	1244	68	21	7	3	0	0	0	0	0	0	23713	184645139
club-moss_0.0_8x_MiSeqv3L250R.hist	89911139	29336666	3981305	1501317	775292	479248	288459	192842	105011	120132	99658	49148	43785	72296	41170	18067	28657	38256	24379	13272	12674	20749	28880	8449	2979	9531	22684	12458	4151	2074	7281	14562	6901	795	252	6713	10586	5773	1153	63	20	4021	9795	3672	611	202	89	28	8	15892	167357043
club-moss_0.001_4x_novaseq_profR.hist	93045579	28328410	3843301	1452695	732781	459261	202255	180671	147747	79097	92263	83443	32035	35769	44379	52209	30095	12538	8321	20482	38688	20754	8992	4032	8616	27257	6153	1980	5075	19726	5844	1735	693	78	22589	1410	404	219	42	5253	10809	4429	2349	880	145	47	20	5	0	20165	201860570
club-moss_0.0_2x_MiSeqv3L250R.hist	101660603	13404372	2583875	922043	507914	322111	225297	201254	131711	67171	32522	27164	37766	62357	63428	20180	11632	4845	7341	18070	34132	32004	13867	4056	237	131	28	75	28262	14130	4185	1242	496	56	16	0	0	24329	4864	269	88	35	17	5	0	0	0	0	0	25335	156965831
club-moss_0.001_1x_20.hist	109055412	13777437	3024516	1055062	553035	353506	169027	150989	228070	116315	56316	27772	15728	25969	32220	46624	61554	25646	4079	2219	3225	5279	25076	48758	2867	1591	358	114	37	17	375	749	49341	5691	1809	112	31	16	2	0	0	0	0	0	0	0	0	0	0	38453	176288804
club-moss_0.01_8x_25.hist	127987360	16928885	2471893	943544	471858	293525	166561	148786	80148	88201	47573	53756	39237	30891	38327	14231	22573	30134	8528	11762	20205	6313	8476	16481	6224	3457	4152	11073	4787	2392	4253	8505	3401	391	2543	6703	1926	1049	797	6306	2101	860	455	4000	3525	1174	525	174	57	9113	199406568
club-moss_0.01_2x_23.hist	133326548	11439272	2433950	858819	462868	292717	218434	195124	76829	39181	36027	40709	56597	58738	30394	9670	5573	7105	14957	34188	22175	6928	3001	889	1899	6077	14462	11180	3725	1861	8581	2548	1018	116	36	1	0	13800	9760	541	179	72	37	13	1	0	0	0	0	22252	188641062
club-moss_0.01_2x_20.hist	135739512	12950824	2854683	998420	526974	334111	218868	195511	147782	75367	36490	17995	25017	41307	51251	42455	24473	10196	2707	6662	12583	20600	23230	6796	922	2951	7023	17120	5705	2851	844	249	98	10	2	16629	9896	5397	1078	58	18	6	2	0	0	0	0	0	0	25878	191659959
club-moss_0.0_2x_23.hist	102445877	13550514	2741795	970361	526308	333921	219356	195947	126413	64470	31213	34059	47351	78184	40457	12871	7419	9903	20848	36127	23433	7321	3716	7225	15438	16174	3651	1174	466	6529	19763	5871	2347	269	84	4	0	0	20737	3325	1107	452	239	88	13	3	0	0	0	23732	166346143
club-moss_0.001_8x_MiSeqv3L250R.hist	93890480	28307007	3820502	1454125	730235	456372	214447	191562	147414	78334	91374	67061	62207	34387	34205	49234	28381	11824	24451	29641	19225	6006	14865	28905	8904	4945	6708	17888	7610	3804	4795	9589	9358	1078	342	13597	3908	2130	425	22	4637	9307	4939	1851	307	101	44	13	3	16546	170577026
club-moss_0.01_1x_MiSeqv3L250R.hist	134526214	9109484	2114350	755894	348319	222922	93439	83466	126077	144231	84695	41768	16035	15916	19747	10277	5923	7907	16645	40972	38064	11894	5153	1506	87	47	9	2	0	0	4814	9628	31298	3609	1147	70	19	9	0	0	0	0	0	0	0	0	0	0	0	30885	182724722
club-moss_0.001_4x_MiSeqv3L250R.hist	96553055	27681658	4033719	1473281	811714	503821	212702	104503	135464	154970	88812	43799	32572	53781	66727	27895	16079	14707	30962	31127	20189	6308	13051	25375	11834	6573	3701	9868	20148	10073	2983	885	353	39	24527	1531	439	238	46	10650	7852	3217	1706	639	105	34	14	3	0	22109	180855175
club-moss_0.001_8x_HiSeq2500L150R.hist	93760063	52757036	12091951	4176502	2120921	1322588	590914	290324	214031	244851	181750	89634	56959	94048	114074	36295	29542	39437	67285	36632	23760	7424	18260	35505	34265	19035	4297	1382	3279	45906	19153	5689	2274	261	82	34611	9949	5426	1084	59	18	19957	12078	4528	753	250	111	36	11	32994	171959368
club-moss_0.0_8x_HiSeq2500L150R.hist	91143197	32658833	5339501	1953279	1085669	677347	228788	164325	225376	114941	61564	69566	94433	52201	27011	28780	45651	44593	7093	17459	32978	12409	15567	30269	7381	4099	9445	25187	8394	4196	2191	4381	24603	2837	901	55	14	7	0	0	0	371781	197342	74002	12332	4109	1841	612	203	120	121761647
club-moss_0.01_1x_23.hist	134479408	9612718	2218618	779600	386464	246999	133918	119626	180696	101491	49138	24233	9302	14037	17415	25200	39972	53360	8488	4620	2995	935	4357	8472	18103	12452	2810	904	300	149	43	11	7155	21466	8792	548	156	84	15	0	0	0	0	0	0	0	0	0	0	31120	185281789
club-moss_0.01_4x_20.hist	133535253	17440497	2961246	1077350	590971	365844	184636	90713	115434	126634	61312	30236	26868	44363	55043	27149	15649	6519	9359	23037	34097	10654	4615	1349	2609	8349	19869	11587	3861	1929	570	168	2943	8828	12084	754	215	116	22	1395	9385	3845	2040	764	126	41	17	4	0	16690	194443161
club-moss_0.0_2x_25.hist	100953190	14682482	2898355	1023732	552990	351247	213392	190619	139260	71021	34386	33746	46916	77466	42311	13461	8631	11522	24256	35754	23190	7246	3139	4176	8923	28552	6446	2074	690	344	14388	8432	3372	388	122	6	0	8932	18520	1027	341	139	72	26	3	0	0	0	0	23939	171735561
club-moss_0.001_8x_23.hist	93435928	28570982	3823172	1457970	732569	457420	220888	197316	133165	86786	101233	61661	44678	62399	32288	21197	33621	41910	6666	15545	29363	17101	7409	11372	24300	13499	3047	980	15197	13689	4055	1203	13457	3281	1043	916	12049	6571	1313	71	22	2445	10575	3964	659	218	97	31	9	15104	190149312
club-moss_0.01_1x_HiSeq2500L150R.hist	121349629	40210625	5650027	2049479	1151614	722861	561876	431622	169950	86673	41964	20694	22295	36812	45673	66091	104833	66761	10620	5781	3748	1170	506	147	7	3	0	0	74110	37054	10978	3260	1303	149	46	1	0	0	0	0	0	0	0	0	0	0	0	0	0	55940	255079453
club-moss_0.001_4x_25.hist	92588958	29320520	3906615	1502177	727099	459100	324160	166769	95964	109782	96435	83613	32100	35377	43893	50699	29225	12176	11509	28331	40817	12754	5525	4764	10180	32577	7355	2367	788	393	16583	15730	6291	724	229	8082	2322	1265	252	7512	10312	4225	2241	839	138	45	19	5	0	20283	201627042
club-moss_0.001_1x_novaseq_profR.hist	106225263	9884545	2241720	785703	416941	266210	155715	139097	196111	100015	48424	23880	11112	18347	22763	32938	52246	46411	7382	4018	2605	1322	6279	12208	26087	20255	4572	1471	489	243	71	20	7	0	35416	2945	845	460	91	4	0	0	0	0	0	0	0	0	0	30664	163751273
club-moss_0.001_4x_20.hist	95402926	33358520	5221600	1870164	1032685	641835	250026	122840	144458	165259	128572	63408	24545	40528	50283	65208	37589	15661	7212	17752	33531	35244	15271	4467	3818	12218	29079	12474	4157	2077	614	181	36124	4166	1324	81	22	11	4414	17623	5873	2406	1276	477	78	25	10	2	0	24747	197066307
club-moss_0.01_2x_HiSeq2500L150R.hist	137279497	16140470	3351082	1182796	637893	402731	300934	268820	126880	64708	31329	25506	35460	58550	72645	35887	20686	8618	1379	3395	6412	10496	49858	18784	1103	1441	3430	9145	3047	1522	450	132	52	5	35368	5727	1645	896	178	8	1	0	0	0	0	0	0	0	0	29476	196901476
club-moss_0.001_8x_25.hist	93439553	27226238	3647706	1389705	702520	438516	205542	183607	147127	75033	87523	75854	32505	53670	47207	17922	28427	37949	11614	14537	27458	21477	9305	5234	11184	26715	6031	1941	1533	21468	6360	1888	754	1561	20149	1258	360	195	2224	8841	2946	1206	639	8675	1444	480	214	70	22	13156	193299488
club-moss_0.001_1x_MiSeqv3L250R.hist	107067621	13849917	2978342	1040486	547563	349885	167482	149609	223271	113867	55130	27188	10437	17232	21380	30937	49072	65509	12380	6739	4654	7619	36191	10589	621	344	76	23	6	2	17014	34028	13666	1575	500	30	7	3	0	0	0	0	0	0	0	0	0	0	0	40735	173969387
club-moss_0.0_1x_MiSeqv3L250R.hist	103483119	12717151	2717581	955491	510870	325619	183583	163991	196159	100040	48436	23886	13477	22251	27607	39949	63366	38599	6139	3341	2166	3304	15696	30520	16733	9295	2097	674	223	110	31	8	9786	29359	9340	582	166	89	16	0	0	0	0	0	0	0	0	0	0	38018	167006615
club-moss_0.001_2x_23.hist	105828975	13535333	2746827	972233	527449	334456	224462	200508	122645	62547	30283	33656	46792	71774	37140	11816	13595	18148	38205	20799	13490	4214	4151	8072	17248	24610	5556	1788	595	296	1681	3361	23385	2696	857	52	14	6	11354	5698	1898	777	411	153	24	7	2	0	0	23410	169444942
