sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
club-moss_0.01_1x_20.hist	134424296	16533574	3338025	1168905	618925	393307	216643	193523	203582	103825	50269	24790	9516	15333	19023	27527	43663	58288	31737	17278	11206	3501	1516	442	25	12	1	0	1965	27522	30535	9072	3627	417	131	7	1	0	0	0	0	0	0	0	0	0	0	0	0	40342	205609163
club-moss_0.0_2x_MiSeqv3L250R.hist	101702246	13420437	2558026	914626	505566	320364	231799	207062	118709	60540	29311	32768	45557	75221	50272	15994	9219	3987	8394	20662	39028	25337	10978	3211	730	2336	5559	14824	14878	7438	2202	653	260	29	8	0	16754	13485	2696	148	48	18	9	2	0	0	0	0	0	24963	156865105
club-moss_0.001_1x_HiSeq2500L150R.hist	114194956	28453945	6523815	2255143	1029056	657021	132372	118245	178610	204329	238344	185223	71111	39309	20340	6470	3729	4615	9716	23916	45174	73956	32046	9376	550	304	67	20	5	1	72258	21469	8586	989	313	18	4	1	0	0	0	0	0	0	0	0	0	0	0	64938	230092366
club-moss_0.001_1x_25.hist	106169884	9471489	2154678	757085	404197	257690	165068	147452	179851	91723	44409	21900	12879	21264	26382	38176	60555	36562	5815	3165	2052	651	3094	6015	12853	41129	9286	2989	995	496	146	42	15	0	0	12952	12340	6729	1344	73	23	8	3	0	0	0	0	0	0	30184	161800551
club-moss_0.001_2x_25.hist	104642809	14253863	2849113	1006183	543317	344945	214314	191443	137436	70091	33935	33382	46410	72504	37518	11936	12276	16387	34498	18781	12181	3805	13414	26083	7505	4168	940	301	2014	28197	8353	2481	991	113	35	1	0	4493	21257	1179	392	159	83	30	4	0	0	0	0	22426	173665858
club-moss_0.01_2x_20.hist	135921959	12696625	2802027	979642	516585	327852	208434	186191	155344	79224	38357	18916	21070	34790	43164	56878	32787	13660	2172	1533	2895	4739	22512	39683	2333	1295	291	92	13436	6717	1989	590	235	26	7	11752	12105	6601	1319	72	23	8	3	0	0	0	0	0	0	24953	191017523
club-moss_0.0_2x_novaseq_profR.hist	99612599	15617892	2898840	1030590	563932	357489	236175	210971	112072	57156	47196	53331	74145	40986	21208	15566	24690	32959	29738	16189	10500	3280	7521	14625	23703	13167	2972	956	317	157	14636	14956	5981	689	218	12	2	0	11220	8729	2908	1191	631	235	38	11	4	0	0	21485	174320874
club-moss_0.0_8x_HiSeq2500L150R.hist	91463514	31998092	5012786	1819197	985182	605008	215501	192504	206092	105105	73493	83046	73380	40564	38261	55366	32162	13399	14849	36551	33793	10559	6716	13058	27902	15500	3499	1125	21197	15653	4636	1376	549	62	31518	1968	565	307	60	2	0	0	0	0	0	0	0	0	0	0	121336387
club-moss_0.01_4x_20.hist	133590437	17350372	2977340	1078859	594835	369372	192791	94720	100034	114438	75088	37031	22380	36953	45848	35716	20588	8577	7869	19369	35648	11139	4825	1411	2559	8188	19487	11233	3743	1870	553	163	2007	6020	17175	1072	307	166	32	0	6270	5518	2928	1097	181	59	25	7	1	16029	194313690
club-moss_0.001_8x_HiSeq2500L150R.hist	94781226	32581547	4935956	1846499	944891	587019	251184	224378	178765	91169	84805	95829	65106	35990	34685	50190	44704	18625	9433	23219	43857	18127	7854	4352	9299	29756	18302	5893	1963	980	6420	12839	23516	2711	861	52	14	6	0	0	0	102690	54507	81702	13616	4537	2033	676	224	133	126998892
club-moss_0.01_8x_20.hist	128642904	18295990	2703532	1045679	511892	320100	179282	156404	118561	64609	75364	40004	55617	33381	18407	26635	42248	17602	5142	12658	23909	16026	6943	4038	8628	16798	3792	1220	2605	15898	4709	1398	558	63	12372	772	1186	7076	1414	77	24	1729	8616	3230	537	178	78	25	7	11808	190225726
club-moss_0.0_8x_MiSeqv3L250R.hist	89950285	29333808	3978489	1500454	780717	480364	276753	200396	108274	123865	69908	78995	48533	41848	51922	33182	19127	25534	35909	19549	12679	7140	33916	10671	3217	10296	24504	7890	2629	1313	16572	10374	4148	477	150	11338	7961	4341	867	47	14	7769	7574	2839	472	156	69	22	6	17284	167428930
club-moss_0.0_8x_25.hist	88832079	28692534	3821767	1453634	741362	460919	244090	187326	112923	129183	69814	53090	71440	39491	39713	37883	23705	31644	11139	27419	26198	8185	12393	24097	10708	5948	6882	18351	10139	5068	1500	444	20078	5195	1652	102	28	13584	6249	346	114	45	4333	9109	1517	504	225	74	23	13419	191827546
club-moss_0.01_2x_25.hist	132587362	11571806	2435615	856273	457741	290614	184377	164701	133961	68319	33077	19886	27646	45648	56637	18019	10386	4362	9182	22602	29777	9304	4030	2461	5258	12820	2893	930	309	4329	19238	5715	2285	262	82	4	0	0	12887	5241	1746	714	378	140	22	6	1	0	0	19698	190798413
club-moss_0.0_1x_HiSeq2500L150R.hist	107652305	15377578	3364266	1173327	614674	392940	184719	165006	249243	154970	75032	37003	14205	10276	12749	18448	29262	39063	66907	36426	23626	7382	3198	934	53	28	5	0	524	7345	52021	15456	6181	712	225	13	2	0	0	0	0	0	0	0	0	0	0	0	0	46253	179355545
club-moss_0.001_4x_25.hist	92830175	29020825	3877405	1481731	731627	460336	295842	145351	115072	131642	86237	42529	59127	63861	33045	18501	29345	39174	26563	14461	9379	4671	22188	43143	2536	1408	1339	3571	25279	12638	3743	1111	2559	7678	14551	908	260	140	27	11583	7926	3247	1722	645	106	34	14	3	0	20721	201229667
club-moss_0.01_1x_HiSeq2500L150R.hist	122373217	39148262	5078970	1937844	1059043	654109	480949	236296	93040	47449	28216	31883	44326	73189	90807	115636	66660	27774	4417	2404	1558	486	242	470	1003	3209	7638	20367	59339	29668	8789	2610	1043	119	36	1	0	0	0	0	0	0	0	0	0	0	0	0	0	55995	252582875
club-moss_0.01_8x_HiSeq2500L150R.hist	125142429	39778127	5082288	2057796	957079	594819	388020	332528	130932	97024	113175	106109	40737	38433	47684	51935	29938	12473	20233	36819	23881	7462	10874	21143	17651	9805	2213	2216	22738	11368	3367	999	1781	5342	21723	1356	389	211	41	4696	10737	4399	2334	874	144	47	20	5	0	26274	180665717
club-moss_0.001_4x_HiSeq2500L150R.hist	102224413	32545529	5797571	2054722	1117568	698532	405611	199282	91932	105169	122676	138623	53220	29419	23623	34182	54220	53696	8541	15686	29628	9257	8807	17124	36590	22526	5085	1636	544	271	11540	23080	17925	2066	656	40	10	4	14941	13036	4344	1779	943	352	57	18	7	1	0	28974	196275026
club-moss_0.0_4x_novaseq_profR.hist	89134427	29222971	4011980	1498581	792659	485654	248941	222375	113161	100331	101491	50052	66614	36823	30710	44439	46069	19194	6165	15174	28662	29938	12972	3794	7260	23233	11691	3763	1253	17550	10167	3019	1206	138	18402	4326	1242	676	134	3268	11695	4792	2542	952	157	51	22	6	1	20258	200115410
club-moss_0.0_1x_novaseq_profR.hist	101881590	11946816	2537388	894735	481543	306585	184828	165104	176445	89986	43568	21485	16456	27171	33712	48782	55584	23159	3683	2004	1942	3179	15102	29365	22859	12698	2866	922	306	152	44	12	3	0	37375	4238	1217	663	131	6	1	0	0	0	0	0	0	0	0	31315	165814959
club-moss_0.01_1x_novaseq_profR.hist	134687988	9811773	2256187	785187	408875	260683	148169	132356	166616	84973	41141	20288	11775	19441	24121	34903	50732	21137	3361	1829	2313	3785	17981	34963	2055	1141	256	81	26	12	2	0	14416	20823	6624	413	117	63	11	0	0	0	0	0	0	0	0	0	0	31799	186613129
club-moss_0.0_4x_MiSeqv3L250R.hist	91094551	30073004	4301723	1571268	866851	538479	220934	108547	163961	156049	75554	37260	47898	79086	57481	18288	14902	19893	41879	22799	14788	23142	14765	4319	6970	22305	21629	6964	2320	1159	2510	5019	30323	3497	1111	68	18	9	0	18719	6341	2598	1378	515	84	27	11	2	0	22377	180153251
club-moss_0.0_2x_20.hist	103763096	13994132	2723573	969491	531742	337295	230081	205527	126649	64590	37484	42356	58887	67059	34700	11039	10444	13941	29350	36680	23791	7433	3220	1517	3240	10369	17836	20017	6671	3334	987	292	115	12	2	5213	19297	10525	2104	115	37	14	6	1	0	0	0	0	0	26208	162542557
club-moss_0.0_4x_25.hist	89429545	29554780	4127939	1521861	829720	511722	184818	140340	211985	108111	52344	53691	74646	54991	28455	21345	33856	45196	19368	10543	6838	10301	48931	15894	933	2810	6688	17834	16319	8158	2416	716	2535	7606	20075	1253	359	195	38	1	14073	5766	3060	1146	190	62	26	7	1	19547	199106001
club-moss_0.0_8x_23.hist	89500462	29311743	4011973	1502574	793621	487072	270394	200917	109091	124799	77487	55659	73746	40766	31251	45221	30353	14303	30110	25354	16444	5138	22075	31502	1852	3322	7906	21084	11399	5698	1687	500	10929	13521	4301	267	76	5201	11976	664	220	89	10389	3894	648	215	95	30	9	15909	187330572
club-moss_0.001_1x_23.hist	107427452	9173638	2111742	740649	393696	251236	159446	142430	191803	97818	47360	23356	10005	16519	20495	29657	47042	62799	9989	5437	3526	1243	5907	11484	24540	13632	3077	990	329	163	47	13	8010	24029	9923	619	177	95	18	0	0	0	0	0	0	0	0	0	0	33358	161704116
club-moss_0.01_4x_25.hist	129579443	14872033	2520747	913642	504534	313591	156299	76791	99324	108621	52590	25935	32687	53972	27927	11913	18896	25225	24631	13409	8697	2716	8378	16289	12386	6880	1552	498	3426	16242	4811	1428	570	64	19	12746	3663	1997	398	21	6	5281	5626	2109	350	115	50	15	4	13249	196118588
club-moss_0.001_1x_MiSeqv3L250R.hist	105709183	12505638	2671149	939630	503008	320189	189626	169390	168658	86014	41645	20537	28552	47143	58492	40514	23354	9729	1546	2738	5171	8465	40212	39342	2313	1284	288	92	29	13	3	0	45039	5194	1651	102	28	14	1	0	0	0	0	0	0	0	0	0	0	37746	168076015
club-moss_0.001_1x_20.hist	108290816	8697972	2013715	713971	358090	229246	135323	120882	182593	127164	61569	30363	11656	10944	13578	19647	31164	41602	41321	22496	14591	4558	1974	1883	4024	12878	2907	935	310	154	4928	9855	32502	3748	1191	73	20	9	0	0	0	0	0	0	0	0	0	0	0	37001	159371838
club-moss_0.0_2x_23.hist	102141051	13966028	2804821	992791	538602	341751	222542	198793	125781	64147	35844	40503	56311	71294	36891	11737	7967	10635	22389	38901	25232	7884	3415	1648	3522	11271	26824	8637	2878	1438	4623	9246	3697	425	134	7	1	8009	18467	1024	340	138	72	26	3	0	0	0	0	24394	167223007
club-moss_0.001_1x_novaseq_profR.hist	105943838	10040164	2266351	794826	422445	269618	158941	141979	185987	94852	45924	22647	16081	26551	32942	47669	52662	21941	3489	1898	1230	1635	7767	15101	32269	19734	4455	1433	476	237	69	19	6	0	23429	10344	2973	1620	323	16	4	0	0	0	0	0	0	0	0	30701	163934012
club-moss_0.01_8x_MiSeqv3L250R.hist	128220114	17558469	2554101	984268	481416	301922	206918	101661	130110	66355	52258	59050	46375	25635	28005	24297	31251	13020	11186	24908	16156	5047	7669	14911	9920	5510	2761	7363	10255	5126	1518	450	2682	8047	8073	503	143	77	7104	2977	991	405	2794	6272	1044	347	154	50	15	11690	185034460
club-moss_0.0_1x_20.hist	104545835	12771373	2733234	964511	519924	330323	215162	192201	160555	81882	39644	19822	27557	45501	56454	52121	30045	12518	1990	2446	4620	7563	35927	45656	2684	1490	335	107	34	16	3	0	32503	14760	4695	292	83	44	7	0	0	0	0	0	0	0	0	0	0	38239	168516914
club-moss_0.001_8x_20.hist	93875861	30144197	4254616	1593239	814928	505043	238048	212645	133734	105448	95358	52326	72748	40214	48333	24263	27541	36765	27539	14992	13185	21586	26199	7665	4910	15711	21874	7043	2346	1172	13653	13719	5486	631	200	6468	11534	6290	1257	68	21	5464	9060	3396	565	187	82	26	7	16590	179542769
club-moss_0.01_2x_MiSeqv3L250R.hist	134222432	11792782	2614278	911425	476978	303395	175080	156396	157081	80110	38786	19127	18545	30620	37991	54974	31690	13203	2099	1844	3483	5701	27079	29236	1718	953	214	68	766	10728	12023	3571	1427	163	51	2	0	19395	3878	214	70	27	13	4	0	0	0	0	0	23784	184858924
club-moss_0.0_1x_25.hist	101922014	10681597	2328627	821987	443410	282363	179560	160398	176875	90205	43674	21538	13273	21916	27191	39346	62410	39615	6301	3429	2223	1313	6236	12125	25909	22115	4992	1606	534	266	77	22	7	0	29115	6905	1984	1081	215	10	2	0	0	0	0	0	0	0	0	32097	161587257
club-moss_0.001_4x_novaseq_profR.hist	93269310	28104396	3801284	1444781	721141	452500	240392	121441	183437	93552	62008	70068	68236	37720	23006	33290	52804	24633	5621	13837	26136	29963	12983	3798	4162	13318	27747	8934	2977	1487	439	129	23478	10751	3420	212	60	31	5	9874	9629	3945	2093	783	129	42	17	4	0	20959	201431027
club-moss_0.01_4x_23.hist	129526374	14946438	2520080	918491	503286	311357	148976	82627	124809	93591	45313	28056	39005	56877	29431	11199	17763	23713	22844	12436	8121	13294	5759	6048	12922	15319	3458	1112	369	183	7116	14232	6661	767	243	14	3	0	10423	5246	1747	715	378	141	22	6	6613	6480	2159	1294	192729703
club-moss_0.01_1x_25.hist	133959482	9700867	2230849	776511	404565	258150	143194	127913	173546	88507	42852	21132	10689	17648	21896	31684	50256	34425	5475	2980	1932	950	4514	8776	18753	22088	4986	1604	533	265	77	22	7	0	28824	1800	516	280	55	2	0	0	0	0	0	0	0	0	0	30563	185333049
club-moss_0.01_2x_23.hist	133211204	11429376	2430398	856424	460247	291400	207350	185223	100088	51044	26203	29609	41165	67191	34768	11061	6375	6923	14574	35875	23269	7270	3149	920	1966	6291	10415	3353	2339	18414	5455	1619	646	73	22	0	0	18563	4297	237	78	31	15	4	0	0	0	0	0	21938	188530838
