sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
moss_0.01_4x_17.hist	71518494	12821790	2254098	877904	486121	302636	234649	115286	84611	96794	112907	102751	39448	21805	22936	33188	52643	70276	11179	6085	4901	8023	38112	30636	1801	999	224	71	20503	24987	7402	2198	878	100	30	0	0	10241	21871	1214	403	164	86	31	4	0	0	0	0	28492
moss_0.001_2x_17.hist	66426198	11561883	2634842	972152	554722	351033	420602	364167	143389	73127	55453	62660	87116	143843	79275	25222	14539	6057	8801	21663	40918	66988	70601	20658	1214	673	151	47	14	6	0	0	89718	18527	5894	367	104	56	10	0	0	0	0	0	0	0	0	0	0	62382
moss_0.01_4x_30.hist	66027359	5691978	1232543	506952	249143	157571	199511	152024	64615	73919	86223	42522	29592	48861	45005	14768	23424	31270	20268	11034	7156	7254	30052	8792	596	1907	4538	12102	12545	6271	1857	550	675	2024	18120	1131	324	175	34	0	8724	4473	2373	889	147	48	20	5	0	14174
moss_0.0_2x_30.hist	49450991	11323802	1910715	818895	456797	285580	312309	153441	88216	100919	117718	133020	79238	43802	22665	18342	29093	38838	71174	38749	25133	7853	3402	5510	11775	37679	50206	16167	5388	2693	796	235	93	9	25388	1585	8913	24620	4923	272	89	35	18	5	0	0	0	0	0	40629
moss_0.01_2x_17.hist	71362373	11715552	2116802	815360	457677	287120	365180	179417	70644	36053	42054	47520	66066	109085	83021	26414	15226	6343	1775	4369	8252	13509	64168	43439	2554	1418	319	101	32	15	3	0	6063	18188	30897	1930	553	301	59	2	0	0	0	0	0	0	0	0	0	37288
moss_0.01_8x_30.hist	66408106	5269026	1201923	473838	242867	152801	145466	129942	105881	59340	69217	48773	47541	41327	25481	36872	21254	16799	24820	13512	17042	5324	10502	19355	1282	4102	9763	8802	2933	1465	8063	8398	3358	386	5467	3903	1121	610	10037	556	184	74	2252	6981	1162	386	172	56	17	9338
moss_0.01_8x_17.hist	69184161	20722022	2780550	1175702	630715	384914	186384	166494	250099	127549	61755	52485	72969	77723	40218	22779	36132	48234	33796	18399	11933	9399	44646	32181	1892	1535	3653	9742	28432	14215	4210	1250	499	56	27716	3698	1062	578	114	5	9324	9768	5184	1943	322	106	46	14	3	19988
moss_0.01_1x_17.hist	68467144	11957227	1953902	770481	434542	273306	366727	204400	80481	41044	31822	35958	49991	82543	102414	62920	36270	15111	2403	1307	847	263	1236	2402	5132	16423	39086	46368	15455	7726	2288	678	270	30	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54428
moss_0.001_1x_30.hist	51186396	9945580	1663815	715666	403278	253522	422495	207577	81732	41920	48897	55253	76818	126838	77774	24745	14264	5942	4361	10734	20274	33191	100358	29365	1726	958	215	68	21	9	1	0	15687	47060	17336	1082	310	168	32	0	0	0	0	0	0	0	0	0	0	50071
moss_0.001_4x_30.hist	53638344	7395259	1583578	661085	341042	211473	219966	196492	169388	86386	63945	72257	68450	37838	35592	51502	47476	19780	12064	29696	50612	15815	6852	4919	10510	33633	13110	4221	1406	702	10145	20289	10886	1254	398	23	5	14760	2951	162	6830	7873	4178	1565	259	85	37	11	2	22257
moss_0.01_1x_30.hist	64281281	8542564	1333854	572073	319739	200108	293664	144280	56809	30843	35976	40652	56518	93320	81055	25789	14865	6193	1100	2708	5115	8374	39776	50736	2983	1656	373	119	38	18	4	0	25366	20349	6473	403	115	61	11	0	0	0	0	0	0	0	0	0	0	35333
moss_0.001_1x_17.hist	68570539	15945018	3715163	1347974	643760	414960	158136	141260	213375	244100	284735	315960	121305	67056	34698	11039	6362	2650	420	680	1284	2101	9981	19407	41469	132702	99727	32114	10703	5350	1584	469	186	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115107
moss_0.0_1x_17.hist	62956812	16056902	3106743	1300051	675712	402958	148361	72891	110102	125956	146923	166022	230820	149256	77234	24573	14165	5901	937	509	489	801	3804	7396	15804	50572	120362	71211	23736	11867	3515	1043	416	47	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101901
moss_0.01_2x_30.hist	65024382	6905480	1262823	534795	288232	176456	109933	92733	140073	115963	56145	27688	28206	46573	57784	37984	21895	9122	5913	14555	27492	30932	13403	3920	229	411	979	2610	26227	13112	3884	1153	460	52	15	0	0	20803	8245	457	151	61	31	10	0	0	0	0	0	22162
moss_0.001_8x_30.hist	54582642	6241945	1443358	573972	298837	187517	209307	186970	106734	120626	75408	53400	62444	52933	27390	39634	50136	20889	27810	32565	21122	11122	30592	8950	11987	20437	4613	1484	15936	10677	10626	3156	1261	1582	19887	1241	356	193	3702	12243	4080	1671	886	1293	6817	2271	1017	338	111	12479
moss_0.001_4x_17.hist	65777266	13695171	3098022	1133636	647312	409776	443790	388877	153119	78089	74592	84288	117185	121480	62861	20000	11528	9773	20573	50642	95657	32518	14090	4122	1454	4652	11071	29522	42400	21199	6280	1865	745	84	26	0	22037	37642	7527	417	138	55	28	9	0	0	0	0	0	45637
moss_0.0_8x_30.hist	52946211	6368499	1473465	588268	304561	191595	202392	180793	141986	91483	102736	50666	66672	47670	27870	40329	56773	23654	14895	36665	32760	10236	23426	8190	9953	31849	7190	2314	912	12777	17711	5261	2103	241	15314	6350	1824	994	254	12448	4148	1699	900	3101	6666	2221	994	330	109	12626
moss_0.001_2x_30.hist	51349935	10620918	1793464	768267	427955	267331	287156	141083	78351	89632	104553	118144	94493	52235	27029	11827	18759	25042	52719	56000	36323	11350	5032	9784	20907	38991	8803	2834	943	470	14370	28739	11494	1325	420	25	6	6519	28235	1567	521	212	111	40	5	0	0	0	0	37564
moss_0.06_8x_20.hist	96826193	1491739	297632	111447	56576	34791	27095	20486	8648	9892	9973	4917	3335	5506	5309	1688	2357	3146	3322	1807	1171	778	3694	2621	153	362	861	2296	1734	866	255	74	1065	2073	658	40	10	4	2132	359	118	47	24	8	340	954	426	141	46	26
moss_0.06_2x_25.hist	97379533	1513332	326282	116057	63562	39989	37964	19635	7730	5031	5868	6630	9217	7392	3824	1215	699	591	1244	3062	5784	2555	1106	322	173	554	1319	3517	1711	854	252	73	28	2	143	3893	1118	609	120	5	0	0	0	0	0	546	1238	411	136	80
moss_0.06_4x_30.hist	96909693	1447935	284433	108687	52518	33036	28290	13898	10466	11972	9101	4487	3719	6141	4309	1707	2708	3614	3115	1695	1098	472	2245	4365	850	471	105	32	3383	2027	599	177	69	7	1873	1323	379	206	40	1	0	1123	787	294	48	15	5	0	0	1481
moss_0.06_1x_30.hist	97496216	1508597	341579	119330	62798	39977	24508	21892	22269	11356	5497	2710	1969	3251	4032	5834	8213	3421	543	294	190	68	323	628	1342	4294	6268	2017	671	334	98	28	10	0	0	0	1766	2340	467	24	7	1	0	0	0	0	0	0	0	2763
moss_0.06_4x_20.hist	97885721	1689713	311194	116003	61986	37728	16770	11674	17633	12999	6293	3102	4312	7119	5135	1633	2454	3276	984	2422	4575	1961	848	247	438	1403	3339	2583	860	429	126	36	400	1200	3184	198	55	29	4	0	0	796	1149	430	70	22	9	2	0	1172
moss_0.06_1x_23.hist	97255220	1208721	252255	96065	52525	32451	28160	13834	5446	3533	4120	4655	6471	10683	8201	2608	1502	625	99	242	457	748	3555	6911	2387	1325	298	95	30	14	3	0	878	2635	4233	263	74	39	6	0	0	0	0	0	0	0	0	0	0	2805
moss_0.06_8x_23.hist	96835790	1434084	291745	108717	56263	34445	25727	20932	8591	9827	10029	4945	3352	5534	4802	1736	2752	3674	1442	1625	3069	1719	743	1314	2807	1558	350	112	2462	1871	553	163	445	1334	1355	83	23	1200	637	34	10	3	568	1002	166	54	23	6	1	1013
moss_0.06_1x_25.hist	97349499	1198353	258537	104287	47831	29236	19523	17439	17058	8698	4210	2075	2728	4504	5588	8085	5471	2278	361	195	126	128	609	1184	2529	7517	1696	545	180	89	25	6	1	0	5269	805	230	124	23	0	0	0	0	0	0	0	0	0	0	2845
moss_0.06_4x_25.hist	96983042	1500656	291902	109079	57666	34936	22011	19661	15084	7691	5770	6519	6828	3773	1964	2841	4505	2224	1326	3263	3135	978	448	871	1861	4075	919	295	97	47	3339	991	395	44	13	115	2275	1240	247	12	3	0	0	475	658	218	97	31	9	1141
moss_0.06_8x_25.hist	96695288	1444732	289252	108721	54603	33755	28472	17187	9079	10386	9299	4585	4980	4885	2557	3699	3851	1603	1347	3315	2149	670	1804	3508	812	450	742	1978	1507	752	761	1522	710	80	330	1655	474	258	50	239	1044	427	225	83	246	396	176	57	18	529
moss_0.06_1x_20.hist	96125744	1160708	255737	100098	45967	28750	18895	16877	25493	13000	6293	3102	1190	1834	2275	3291	5219	6967	1257	683	442	330	1568	3049	4069	2259	509	163	53	25	6	0	1174	3522	3425	213	60	31	5	0	0	0	0	0	0	0	0	0	0	2632
moss_0.06_8x_30.hist	96826703	1459498	288008	108573	54598	33749	26542	13747	14889	7592	7950	7554	2899	4516	5358	1703	2349	3134	2566	1396	1668	2729	1181	1125	2404	1375	666	1775	1083	540	2036	604	240	26	1588	1043	299	162	31	627	959	392	207	76	11	2	828	275	90	235
moss_0.06_2x_20.hist	97699955	1427698	300576	114609	51999	33149	22154	19789	22247	11345	5492	2707	2649	4373	5425	3568	2055	1238	2606	4830	3132	977	422	200	427	1367	3253	3377	1124	561	165	48	18	1	1520	2473	710	386	76	3	0	0	0	0	0	1747	817	271	89	52
moss_0.06_4x_23.hist	97100142	1508991	291856	110404	55814	34163	23575	21058	13303	6783	7912	8939	3876	2339	2902	4198	4840	2015	900	2216	4185	1306	565	757	1618	4191	945	303	100	49	1161	2321	2298	264	83	4	0	0	428	1896	631	257	135	49	7	1	0	0	0	1790
moss_0.06_2x_30.hist	97207585	1426851	306599	110426	61031	37953	23384	11488	8259	9447	11019	9550	3665	2025	1863	2695	4274	5705	1350	734	475	503	2389	4645	1954	1084	243	77	167	2348	3208	952	379	42	12	0	0	0	799	2122	706	288	152	56	8	1	0	0	0	1653
moss_0.06_2x_23.hist	97088460	1412437	292639	110483	52802	33361	31420	22297	8778	4476	4939	5580	7757	9046	4680	1488	856	436	918	2259	4266	5146	2229	651	75	241	572	1526	3519	1758	520	153	60	5	0	0	0	984	3948	218	71	28	14	4	0	0	0	0	0	1635
