sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
moss_0.01_8x_HiSeq2500L150R.hist	67556843	6608887	1392443	570781	277289	175182	222517	109325	86359	98794	63676	34278	47656	58115	30071	17647	27991	37367	8811	8337	15747	25779	11170	3267	3012	9638	15332	4936	1644	821	9602	8796	3517	404	127	310	12670	6910	1381	75	24	8	3	0	0	0	0	0	0	0	74362053
moss_0.001_2x_23.hist	52836501	11102885	1910384	816017	450923	280377	244302	120028	96282	110145	128480	145182	55738	30811	17593	25457	40380	53905	56729	30884	20032	6259	7145	13893	29687	35879	8100	2607	2375	33259	9853	2926	1169	133	41	1	24255	22877	4574	253	83	33	16	5	0	0	0	0	0	41917	109306084
moss_0.0_4x_MiSeqv3L250R.hist	51724985	10219331	1882897	800550	436486	269204	192432	117862	178032	183244	88721	43754	42438	70071	83743	26644	15358	20502	43162	55695	36125	11288	4890	6852	14642	46855	22102	7116	2371	1184	2031	4062	38033	4386	1394	86	23	11	11148	16959	5652	2315	1228	459	75	24	9	2	0	30818	96071742
moss_0.001_4x_20.hist	54779584	12399602	2095914	892285	488340	301893	216261	115481	174436	199554	107464	52998	38677	63861	79234	43306	24963	10596	22308	54912	56014	17503	7583	4688	10017	32053	35742	11509	3835	1916	566	167	41870	4829	1535	94	26	13	5279	21374	7123	2918	1548	579	95	30	12	3	0	30197	106177475
moss_0.01_4x_novaseq_profR.hist	66006528	5815925	1252456	515105	253109	159795	200507	134803	66038	75546	88122	49234	26864	44357	53440	17002	19510	26045	26655	14511	9411	2940	13965	23907	1405	2223	5290	14106	8917	4457	1319	391	2251	6753	13560	846	242	131	25	0	7580	5335	2831	1060	175	57	24	7	1	14941	102090513
moss_0.0_2x_23.hist	51218515	11013236	1932971	826627	458283	285507	261642	128547	95796	109589	127832	144449	55457	30655	21517	31135	49386	65929	39809	21673	14057	4391	11226	21829	46645	44301	10002	3220	1072	535	9382	2786	1113	127	15151	35099	10090	5502	1099	60	19	6	2	0	0	0	0	0	0	46672	108001101
moss_0.01_8x_novaseq_profR.hist	66432556	5361059	1217941	481471	245498	154516	147813	132038	95620	65659	71206	40958	56943	35507	26452	38277	22064	16411	25321	13785	8940	14509	16095	4708	4943	15818	3571	1148	2809	15012	4447	1320	1178	3534	9889	617	176	95	9677	3219	1072	438	231	2823	3950	1315	588	195	64	9029	100946057
moss_0.01_1x_20.hist	70817463	8673270	1987257	710412	392543	251022	177889	158905	240027	140850	68195	33631	12911	13302	16503	23881	37879	50566	65178	35485	23016	7191	3115	910	52	28	5	0	0	0	27321	34016	13605	1568	498	30	7	3	0	0	0	0	0	0	0	0	0	0	0	42283	111709109
moss_0.01_2x_HiSeq2500L150R.hist	68874626	10703176	1929155	747714	420067	263645	326336	160332	63130	47220	55080	62240	86531	85274	44125	14039	8092	8570	18041	44408	31626	9882	4468	8688	18564	23864	5387	1734	577	287	84	24	2633	7898	38788	2423	695	378	74	3	0	0	0	0	0	0	0	0	0	34235	108810331
moss_0.001_4x_MiSeqv3L250R.hist	53073390	10087054	1818105	774304	424253	262458	208246	102313	151325	173115	102098	50351	34056	56231	69767	50244	28963	12067	22349	55012	35682	11149	9271	18027	24423	13567	19898	6406	2134	1066	11461	22921	14106	1626	516	31	7	3	20344	12541	4179	1711	907	339	55	17	6	1	0	28955	96326749
moss_0.0_1x_MiSeqv3L250R.hist	51243585	9903595	1781051	762749	424570	265109	328542	161417	63556	62831	73290	82816	115139	124785	64572	20544	11842	4933	10384	25561	48282	48334	20944	6127	359	198	43	13	10044	82576	24466	7268	2906	334	105	5	0	0	0	0	0	0	0	0	0	0	0	0	0	63255	99887591
moss_0.0_4x_novaseq_profR.hist	52029922	7887600	1676054	700333	362313	224554	235455	210328	161063	82141	71990	81348	88835	49107	25410	23649	37512	50077	32751	17830	33678	25519	11057	5297	11319	36221	14448	4651	1549	773	17761	19236	7693	886	281	16	3	21970	9412	521	172	69	36	10929	2711	902	403	133	43	20060	102492412
moss_0.001_1x_25.hist	51891819	9403680	1664007	712731	396922	247909	223311	187987	142606	72728	47056	53173	73925	122062	71396	22716	13094	5454	7519	18507	34958	57230	59415	17384	1021	566	126	39	12	5	0	0	49880	29710	9452	589	168	90	17	0	0	0	0	0	0	0	0	0	0	50727	103277932
moss_0.01_1x_25.hist	64809886	8666665	1403191	597442	327093	202257	162186	79683	73248	83795	97744	103413	39702	21946	11355	12130	19239	25683	54070	45270	29363	9175	3974	1162	67	36	7	1	0	0	25147	32115	12845	1480	470	28	7	2	0	0	0	0	0	0	0	0	0	0	0	38001	106751566
moss_0.0_1x_25.hist	51314263	10356416	1856212	793503	439439	273586	250376	123012	91326	104477	121868	137710	78909	43620	22571	13652	21655	28908	60858	66230	42959	13423	5815	5102	10902	34888	7876	2535	844	421	123	35	31583	46457	14780	922	264	143	27	0	0	0	0	0	0	0	0	0	0	55098	107253211
moss_0.001_8x_25.hist	54437185	6576229	1506521	602882	311456	196110	190229	169928	153315	78224	91246	78498	31979	52802	58075	22159	35147	46920	13536	33320	23969	7758	36852	10782	3282	10503	24508	7891	2629	1313	21641	6429	2570	295	8110	9591	2756	1502	3257	7725	2574	1053	558	6684	6155	2050	918	305	100	12914	98573314
moss_0.01_8x_25.hist	66406669	5512411	1238306	492999	249468	157245	175790	110541	112046	57142	60822	68727	28711	37687	46759	26628	16927	22597	24293	13225	11377	18624	10155	4192	8958	12873	2905	3394	11162	5580	1652	489	9304	5450	1733	107	2523	9218	1842	101	32	4393	2330	4750	1108	368	164	53	16	10966	100363440
moss_0.0_2x_novaseq_profR.hist	49539605	11630224	1965373	841369	467819	291927	277018	136102	93791	107296	125156	141426	72417	40031	20714	20008	31736	42366	73601	40070	25990	8121	3518	6044	12915	41329	13523	36061	12019	6008	1779	527	210	23	6	14841	29109	15876	3174	175	57	22	10	3	0	0	0	0	0	44095	112338346
moss_0.001_4x_HiSeq2500L150R.hist	57823812	14613218	2406672	1023817	559120	345189	244655	120201	181565	207710	132574	65381	34037	56201	69730	71532	41235	17180	9069	22324	42168	65460	28365	8298	1019	3261	7760	20693	41836	20917	6196	1840	7503	864	274	16	3	31419	21292	1181	392	160	83	30	4	0	0	0	0	41748	110404692
moss_0.0_4x_25.hist	52093367	8051117	1684272	707953	373038	228782	210361	187912	201229	102626	59072	66751	92803	51300	26545	24901	39497	52727	34136	18584	12053	8772	41666	38128	2241	1624	3864	10304	28921	14459	4283	1271	507	57	29899	1876	538	292	57	2	14768	7328	3888	1457	241	79	34	10	2	23896	101743299
moss_0.001_1x_MiSeqv3L250R.hist	56317291	6779854	1584524	589906	337980	214323	303810	271389	155152	79126	38310	25894	36000	59441	73750	89507	51597	21498	3419	2655	5014	8208	38990	75813	4458	2476	558	178	58	28	7	1	57966	13323	4238	263	74	39	6	0	0	0	0	0	0	0	0	0	0	52549	95592607
moss_0.01_4x_MiSeqv3L250R.hist	65972047	6966540	1314084	553352	293216	177416	130401	116485	158814	80994	39214	33107	46028	75998	44805	14255	10729	14322	30150	30163	19564	6112	2647	3753	8019	25662	5793	1864	620	309	13528	10590	4235	487	154	8	1	15780	3155	174	57	4505	2907	1089	180	59	25	7	1	15818	96551100
moss_0.001_1x_23.hist	53175808	11374301	1948976	832877	460825	286748	258797	127150	81332	93043	108532	122640	119792	66220	34266	10901	6283	5546	11675	28738	54282	88868	45988	13455	790	438	97	30	9	3	0	0	59473	29754	9466	590	168	91	17	0	0	0	0	0	0	0	0	0	0	56593	109942365
moss_0.001_8x_23.hist	54944294	6775100	1545401	622337	318444	200852	251106	123371	173324	101876	63733	72017	67483	37303	33058	47836	44776	18655	27411	36700	23804	7438	17482	33992	7867	4370	6717	17912	13755	6876	2036	604	14860	9787	3113	193	54	12572	7617	422	139	56	6230	10145	1689	562	251	82	26	15414	96980786
moss_0.01_1x_23.hist	64731413	9488453	1548046	625861	353283	222298	321322	157869	62160	40791	47581	53766	74750	94559	48931	15567	8973	3737	6312	15537	29348	48046	21942	6419	376	208	46	13	3	0	11719	23438	26214	3023	960	59	15	7	0	0	0	0	0	0	0	0	0	0	0	40085	108456551
moss_0.001_8x_novaseq_profR.hist	54612918	6443778	1480785	592271	305559	192526	198852	177631	139396	86841	98870	48759	58395	45864	38915	52026	29990	17125	36053	35940	23311	7283	16858	32780	4006	4252	10121	21322	7106	3552	5534	11067	4426	9793	4022	250	70	12497	7626	422	139	56	5090	11139	1855	617	275	90	29	14268	99564453
moss_0.001_8x_HiSeq2500L150R.hist	56547506	22334900	4206244	1597683	900129	565833	485660	238611	190913	218403	175922	86759	56635	93512	116024	46028	26533	34585	64924	35346	22926	7163	32697	63576	3738	7788	18535	49427	20130	10064	2980	884	10967	32900	32300	2017	579	314	61	2	20963	17352	9209	3452	574	190	84	27	8	30621	100258864
moss_0.0_2x_20.hist	54490586	11300351	2109649	891594	477629	291208	223845	199957	264384	134835	65283	37191	51707	85376	105928	42948	24757	10314	8149	20059	37889	62029	26878	7863	2210	7074	16835	44893	16013	8005	2371	703	280	31	8	22204	24737	13492	2697	148	48	18	9	2	0	0	0	0	0	47084	106546337
moss_0.01_2x_25.hist	65388397	7362972	1322960	560304	302034	184921	130070	63904	86866	99374	115916	68166	26170	15770	19566	28313	44909	59727	9501	5171	3353	2324	11039	21465	23148	12859	2902	933	310	154	4374	8747	18588	2143	680	41	10	4	17327	961	319	129	67	24	3	0	0	0	0	23444	105176963
moss_0.001_2x_25.hist	51349735	11743508	1943585	831573	461670	287838	249540	122602	100359	114810	133922	129907	49874	27569	23888	34567	54830	73196	27508	14975	9713	15900	50718	14840	1922	6151	14638	39035	18718	9358	2771	822	328	36	10	1458	32820	17901	3579	197	64	25	12	3	0	0	0	0	0	41341	112293060
moss_0.0_4x_HiSeq2500L150R.hist	55884847	15986180	2599245	1106980	606495	375176	270509	132904	170235	194748	184783	91129	34986	36420	45187	65388	95746	39893	6345	5349	10103	16539	78563	50321	2959	1642	369	118	49468	34033	10083	2994	1196	137	42	1	0	50541	12358	685	227	92	47	16	1	0	0	0	0	44391	112585608
moss_0.0_8x_23.hist	53530431	6996962	1599490	644347	328584	207472	266342	130857	180693	92152	89084	80186	31948	52750	65449	20823	32016	39636	37291	20302	18581	30420	22659	9566	20441	11355	6691	10233	18213	9105	2697	800	9393	17039	5420	337	96	51	12936	6997	2331	954	505	4374	7219	2405	1077	358	118	14400	96833718
moss_0.01_2x_20.hist	66716030	8331086	1473184	619867	327663	198477	139744	124830	178732	91152	44133	22379	31113	51372	63738	46130	26592	11079	9717	23917	15513	4846	3063	5956	12727	40726	10648	3428	1141	569	167	48	18	1	0	25603	9195	5014	1001	54	17	6	2	0	0	0	0	0	0	27244	103184147
moss_0.001_2x_17.hist	66125637	11540545	2660794	968970	550088	349578	359463	321103	268024	136691	66181	35268	49033	80960	100450	52271	30132	12554	7313	18002	34004	55668	77015	22534	1324	734	164	52	16	7	1	0	68000	33659	10708	668	191	103	19	0	0	0	0	0	0	0	0	0	0	60381	111970940
moss_0.01_1x_30.hist	64386967	8496383	1321887	567218	317473	198844	303417	149072	58696	29934	33663	38038	52883	87318	85209	27111	15627	6510	1265	3113	5879	9624	45716	44487	2615	1452	326	104	33	15	3	0	9861	29584	9412	587	167	90	17	0	0	0	0	0	0	0	0	0	0	35368	106733451
moss_0.0_1x_30.hist	53280307	7688167	1783121	663668	381438	242254	304096	271644	197036	100487	48652	24827	34516	56991	70710	90740	52308	21794	3466	3891	7350	12032	57151	74335	4371	2427	547	175	57	27	7	1	16350	49051	15606	974	279	151	29	0	0	0	0	0	0	0	0	0	0	48767	103463973
moss_0.01_4x_30.hist	65939109	5776892	1243102	511295	251277	159145	212799	121271	67545	77271	90133	45175	25364	41879	51960	26026	15002	15330	32272	17569	11395	4030	19145	12764	1779	5694	13551	8582	2859	1428	4865	9729	3890	447	141	4315	7895	4305	860	46	14	7043	3737	1400	232	76	33	10	2	14704	103672996
moss_0.001_1x_17.hist	67850122	19539946	4550351	1647276	787482	507691	207950	185758	280589	320993	374429	262851	100915	55785	28866	9183	5293	2204	597	1469	2774	4541	21571	41943	89627	190135	42932	13824	4607	2302	681	201	79	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143554	147071359
moss_0.001_2x_30.hist	51097255	10851048	1818520	779646	435329	272305	318937	156697	81373	93089	108585	122701	70389	38910	20134	29134	46211	61690	33302	18130	11759	6066	28815	56030	3294	3971	9450	25201	21356	10677	3162	938	374	42	12	4394	31119	16973	3393	187	61	24	11	3	0	0	0	0	0	38245	113088015
moss_0.001_8x_17.hist	63165573	24645370	4573479	1739030	975371	611630	502143	246709	183248	209634	227298	112097	45998	75949	94233	89615	51659	21523	15502	38160	72079	22523	9759	16133	34474	46647	10532	3390	2630	36824	45465	13508	5402	622	196	11	2	50254	18232	1011	336	136	71	25	3	11435	24725	8240	2745	1646	111178439
moss_0.001_4x_17.hist	66000597	13444827	3052316	1117055	637963	403884	442900	388524	152980	78019	81993	92651	128812	96266	49813	15848	18439	24615	51820	68731	44581	13930	6035	2547	5443	17418	41455	49154	16383	8190	2425	719	286	32	9	0	41749	25324	5063	280	92	36	18	5	0	0	0	0	0	45474	117016487
moss_0.01_1x_17.hist	71644381	16905314	3186266	1245218	558199	354625	101654	90805	137162	156912	183033	206826	105003	58044	30035	9555	5507	2293	363	564	1066	1744	8285	16109	34423	110155	38373	12356	4117	2057	608	179	70	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68861	132535550
moss_0.001_8x_30.hist	54553874	6261232	1446835	576543	298948	187870	202594	180973	132778	88299	102998	53890	44262	63939	33085	35853	45040	18765	38329	27716	17977	8881	37006	10827	4711	15077	19691	6340	2112	1055	23253	7450	2979	342	4204	6483	8518	4645	928	50	8622	4584	2432	911	5667	1888	845	280	92	13624	102198834
moss_0.001_4x_30.hist	53875629	7266000	1571416	655503	337362	209387	225652	201571	147369	75157	87668	93632	35947	31802	39457	57095	55233	23013	9192	22626	42737	28959	12548	3670	6282	20103	23152	7454	2483	1240	15149	15555	6221	716	227	13	13061	11345	2268	125	40	2028	10024	3758	625	207	92	29	8	21129	104333146
moss_0.01_4x_17.hist	71601218	12605811	2313704	884765	493179	308194	286537	140779	75702	86602	101018	106538	40902	22609	26809	38793	61533	28117	5126	12616	23831	39014	27339	7998	469	259	265	707	35054	17526	5191	1541	615	70	21	0	0	28219	6148	340	112	45	22	7	0	0	0	0	0	29044	114499812
moss_0.01_2x_30.hist	65183805	6811961	1279774	540605	289196	176152	105386	75861	114589	131089	73995	36491	19684	32501	40325	53846	31039	12932	4633	11405	21543	33046	14319	4188	245	621	1478	3942	24705	12351	3658	1086	433	49	14	0	0	19690	8159	452	149	60	31	10	0	0	0	0	0	22060	105699005
