sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
club-moss_0.001_2x_HiSeq2500L150R.hist	102924146	29607645	5392142	1902323	1024912	646878	404602	341945	134640	68665	40947	46269	64327	106214	95758	30467	17562	7316	2782	6847	12932	21172	76486	22379	1315	729	1524	4064	21410	10704	3170	941	375	42	14582	28384	8159	4449	888	48	15	5	1	0	0	0	0	0	0	38881	201581743
club-moss_0.0_2x_MiSeqv3L250R.hist	101461512	13788965	2563636	918247	509047	322458	235346	210231	90381	46093	49430	55855	77654	50793	26283	8361	8910	11894	25039	41115	26668	8332	3609	1200	2564	8205	19528	17485	5827	2912	862	255	101	10	2	4786	18348	10007	2000	110	35	13	6	1	0	0	0	0	0	26734	157759992
club-moss_0.01_8x_20.hist	128659200	18338303	2692551	1044556	508778	318555	221976	109059	124163	92766	46976	53081	53273	29448	31140	19326	30654	26879	5845	14387	22942	7168	7879	15319	11204	6223	2047	5457	11257	5627	1666	494	11137	5774	1836	113	31	6160	6295	348	115	46	4953	5682	946	314	139	45	14	11920	190281428
club-moss_0.001_4x_MiSeqv3L250R.hist	96876474	27385701	4018613	1462927	808252	502516	209287	104916	158477	148295	71800	35409	49228	78428	40583	12911	20480	27339	39394	21446	13910	4346	12041	23412	25379	14098	3182	1023	340	169	27026	13276	5309	611	193	11	2	0	17226	9716	3237	1325	702	262	42	13	4	0	0	23300	180014857
club-moss_0.01_2x_25.hist	132967675	11549997	2458966	863336	460063	292018	185762	165938	129514	66051	31979	20201	28085	46373	57535	18305	10551	4395	7600	18706	35334	13085	5669	1657	384	1229	2925	7800	19336	9667	2863	849	338	38	11	0	0	13622	9789	542	179	72	37	13	1	0	0	0	0	20599	191158045
club-moss_0.0_8x_20.hist	91190421	30670641	4444469	1631000	883946	543101	243031	217096	160985	82398	96114	80772	41940	69249	35833	20817	33020	44079	14188	13946	26342	25507	11052	9634	19747	10970	6348	16928	8959	4478	3402	6804	20658	2382	756	46	12	16313	4852	268	88	35	11283	4230	704	233	103	33	10	17091	175803272
club-moss_0.001_1x_MiSeqv3L250R.hist	104669583	12262859	2503430	890015	487010	308552	225176	201146	106310	54217	26348	29773	41392	68344	64260	20445	11785	4909	3959	9745	18407	30134	36433	10659	626	346	77	23	6	2	0	0	48513	5595	1779	110	30	15	2	0	0	0	0	0	0	0	0	0	0	35929	165888579
club-moss_0.001_1x_novaseq_profR.hist	106073614	9692026	2203137	772228	409862	261827	151896	135686	199801	101897	49335	24330	10196	16835	20887	30224	47941	59378	9445	5141	3334	1040	2231	4337	9267	29653	17272	5561	1852	925	273	80	31	2	2301	22052	6339	3456	690	37	11	3	0	0	0	0	0	0	0	28240	162905234
club-moss_0.0_8x_23.hist	89345768	28904662	3851207	1468465	746425	463179	243532	217543	99180	110734	101890	50249	42797	70664	36565	19626	31130	41556	14842	14152	26731	14954	10218	19868	13591	7549	15560	9617	3204	1601	20644	6133	2452	281	2409	14267	4101	2235	2662	4632	1543	631	5379	7113	1184	393	175	57	18	14391	185756892
club-moss_0.001_2x_novaseq_profR.hist	103658372	15108226	2925894	1034873	560599	355770	221849	198174	137650	70200	33988	30119	41874	69140	53617	17059	9833	8320	17515	35294	22892	7152	4880	9488	20275	11263	2542	817	749	10496	17589	5225	2089	240	75	3	0	5691	20301	1126	374	152	79	28	3	0	0	0	0	23107	176659218
club-moss_0.01_8x_MiSeqv3L250R.hist	128200418	17595629	2531839	979504	478778	300339	212282	104296	122361	72657	55408	56355	28061	46333	23975	20988	33291	13870	13461	22260	14437	4510	9368	18216	5756	3197	3378	9009	10895	5446	1612	478	4654	8960	2850	177	49	9308	1860	102	33	3461	6767	2536	421	139	61	19	5	12351	184893456
club-moss_0.01_1x_25.hist	134657188	9741704	2240075	779604	405968	259175	141014	125965	182621	93136	45093	22238	9277	15317	19004	27499	43618	40806	6490	3532	2290	2986	14185	27580	3756	2086	470	150	49	23	5	0	27701	12734	4050	252	71	38	6	0	0	0	0	0	0	0	0	0	0	31151	186221728
club-moss_0.0_4x_23.hist	90598851	30165125	4280468	1572185	856901	528386	186770	166839	190818	97316	64208	72555	77949	43089	22296	30600	48537	37564	5975	12162	22973	33951	14711	4303	3421	10946	26052	16464	5487	2742	811	240	6155	18464	12213	762	218	118	22	1484	14415	5906	3134	1174	194	63	27	8	1	20120	193599617
club-moss_0.0_8x_25.hist	88640675	28768432	3857876	1461555	752376	464640	279152	180617	109950	125782	74372	50467	70164	44649	31639	45163	26034	14876	31318	26276	17043	5324	16293	31681	1915	6129	14586	16027	5341	2669	4140	8279	14822	1708	542	32	12732	6943	1387	76	24	4300	9678	3628	603	200	88	28	8	14111	192070723
club-moss_0.001_2x_25.hist	104867081	14197417	2874036	1012628	544031	345669	206565	184521	140874	71844	34784	34351	47757	78854	40804	12982	7482	6442	13561	33381	39537	12354	5352	1595	3408	10904	2461	791	18572	17339	5136	1525	609	69	21	0	0	8168	20294	1126	374	152	79	28	3	0	0	0	0	21636	173854800
club-moss_0.0_1x_MiSeqv3L250R.hist	102353668	10236715	2261645	798195	428349	273046	171497	153195	180838	92226	44653	22020	19928	32904	40824	48347	27870	11611	1846	3859	7289	11932	56679	16584	974	540	121	37	11	4	0	0	18017	23440	7457	465	132	71	13	0	0	0	0	0	0	0	0	0	0	35436	158050725
club-moss_0.0_1x_20.hist	91845914	30192206	4166438	1570401	851609	523442	263551	129485	52594	60167	70182	79305	110258	103040	53319	16964	9778	4073	3744	9216	17408	28499	78306	22912	1346	747	167	53	16	7	3927	7853	55843	6441	2048	127	35	18	2	0	0	0	0	0	0	0	0	0	0	49746	204029420
club-moss_0.0_4x_MiSeqv3L250R.hist	91388652	29787003	4302497	1569384	865917	537933	220748	108455	163823	161553	78219	38575	36801	60763	75391	23987	14212	18971	39939	24680	16008	5001	10528	20471	30500	16943	3824	1230	409	2543	23866	7090	13175	1518	482	29	7	3	18478	8907	2968	1215	644	240	39	12	4	0	0	24747	179984560
club-moss_0.01_1x_23.hist	134379569	9595908	2217340	781734	377662	241977	117902	105320	159086	133005	64397	31758	12191	11035	13691	19811	31424	41949	6672	3631	4827	7901	37533	10981	644	357	79	24	7	2	0	0	35163	7475	2377	147	41	21	3	0	0	0	0	0	0	0	0	0	0	31944	185032053
club-moss_0.01_4x_23.hist	129594234	14793303	2514896	913909	504407	313412	159856	78538	118633	94953	45973	28164	39156	57092	29542	9931	15753	21028	26587	14474	9387	2932	13929	19596	1151	2202	5241	13975	5063	2530	748	221	3842	11526	7993	498	142	76	14	369	9382	3844	2039	763	126	41	17	4	7401	6226	192534766
club-moss_0.01_2x_20.hist	135963041	12798553	2820628	987055	521729	330944	215702	192683	156240	79681	38579	19025	23451	38721	48042	40838	23541	9807	4467	10995	20768	25124	10886	3184	507	1624	3864	10304	18240	9119	2700	801	319	35	10	0	3369	19903	3979	220	72	28	14	4	0	0	0	0	0	23726	191351149
club-moss_0.01_4x_novaseq_profR.hist	129679371	14964093	2542037	918287	508113	316193	153568	76339	115311	97338	47128	27201	37817	52444	27137	11324	17962	23978	23782	12947	8397	2827	13429	26087	1533	850	191	60	17446	9507	2815	835	468	1403	13190	823	235	127	24	5697	7083	2901	1539	576	95	30	12	3	0	14980	198357107
club-moss_0.001_1x_20.hist	107761768	12860726	2703789	954535	515033	327750	200711	179291	193583	98726	47800	23572	13574	22412	27806	40236	63823	26591	4229	2908	5493	8992	42711	22376	1315	729	163	51	16	7	1	0	50643	5841	1857	115	32	16	2	0	0	0	0	0	0	0	0	0	0	38074	171531737
club-moss_0.01_2x_23.hist	133271614	11477975	2437811	859142	461843	292353	209258	186926	96407	49167	27452	31020	43126	65767	34031	10827	6974	9310	19599	30218	19600	6124	2652	775	1447	4632	11023	20209	6735	3366	996	295	117	12	2	0	17085	9354	1869	102	33	12	5	1	0	0	0	0	0	22331	188730883
club-moss_0.01_4x_25.hist	130013372	14680145	2530196	913314	505821	314921	154810	76059	114888	100208	48517	24719	34366	56743	29362	9698	15382	20534	28089	15292	9918	3098	9313	18108	1832	5619	13372	4305	1434	716	5478	10955	5730	660	209	12	6465	6317	1262	69	22	5125	4750	1780	295	97	42	13	3	13744	196238870
club-moss_0.0_2x_23.hist	102269298	13930557	2805350	992515	537941	341339	221410	197782	130344	66474	32184	34614	48124	79460	41919	13337	7687	6958	14648	36057	40133	12540	5433	1588	691	2213	5266	14043	20572	10285	3046	904	360	40	11	0	0	23403	7544	418	138	55	28	9	0	0	0	0	0	23217	167288344
club-moss_0.0_4x_20.hist	93422201	32458002	5021943	1801945	1000033	623359	279064	137107	129014	147591	120353	59354	34924	57665	71546	23337	22738	30354	32951	17939	11635	19047	32341	9462	3283	10505	25001	18331	6109	3053	903	267	24097	9704	3086	191	54	28	5878	17194	5730	2347	1245	465	76	24	10	2	0	25007	190483014
club-moss_0.001_2x_MiSeqv3L250R.hist	104522567	14594854	2810189	995868	541558	344300	208036	185835	167399	85372	41334	22810	31712	52360	64965	24124	13906	5793	9620	23680	44728	13976	6055	1770	1221	3908	9301	24803	10384	5191	1537	455	181	19	5	0	17663	12110	2421	133	43	16	7	1	0	0	0	0	0	26889	163668202
club-moss_0.01_2x_MiSeqv3L250R.hist	133947529	11277321	2493435	872396	460911	292779	183807	164192	146607	74769	36200	17852	21218	35034	43467	43005	24790	10328	2659	6545	12362	20238	13247	3875	1532	4903	11668	15848	5281	2639	781	231	91	9	2	0	18169	9909	1980	109	35	13	6	1	0	0	0	0	0	22649	182797060
club-moss_0.01_8x_23.hist	128158358	16978144	2502268	955459	480501	297602	205200	121497	108999	67785	58921	61383	23566	38332	35052	16820	26679	21962	8023	19748	18777	5867	8525	16575	4228	3795	9033	10538	3511	1754	3753	7506	3001	345	10423	650	186	100	9482	694	230	93	4688	5879	978	325	144	47	14	10929	195883158
club-moss_0.01_1x_HiSeq2500L150R.hist	132650789	33873329	6766256	2333844	1180779	753710	263571	235443	355640	196159	94974	46838	17981	20852	25871	37436	59381	79271	34665	18872	12240	3824	1656	483	27	14	2	4	68501	34249	10147	3013	1204	137	42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	57966	254341679
club-moss_0.001_1x_23.hist	106924201	9122030	2102547	736108	389559	248803	150833	134736	184537	94112	45566	22471	17306	28575	35453	51302	38819	16173	2572	1650	3116	5101	24231	47116	2770	1538	346	110	35	16	4	0	6301	18903	18875	1178	337	183	35	0	0	0	0	0	0	0	0	0	0	31697	160803835
club-moss_0.001_8x_novaseq_profR.hist	93383954	27104317	3599115	1377512	691533	432536	213235	190479	112771	111792	65162	73632	55840	30867	38297	44683	25757	13783	29017	23542	15269	7932	28675	8389	6361	20356	4595	1478	16924	9055	2682	795	13948	6574	2090	129	2637	12921	2583	142	46	617	10657	3995	664	220	97	31	9	14338	196368799
club-moss_0.01_8x_25.hist	128060906	17005156	2477235	945742	472311	294372	166850	149044	87967	69493	75317	37143	41004	39252	20311	29390	23023	12011	25286	13766	8928	7747	20866	6104	3115	9969	8811	2836	2659	11741	3478	1032	2860	8579	2728	169	47	8681	2428	1210	402	163	4805	5680	945	314	139	45	14	10580	199664785
club-moss_0.001_8x_23.hist	93273378	28598629	3890623	1468631	752371	466720	220014	196343	133575	98620	67839	76657	62395	34491	35899	42084	33556	18162	13341	32840	24612	7690	12651	24598	10651	5916	5362	14299	12331	6164	1825	541	20179	4156	1321	81	22	16198	3238	178	58	23	10745	4456	741	246	109	35	10	15499	190171270
club-moss_0.001_4x_23.hist	93235229	30437476	4171118	1573207	791995	491728	292489	231178	91025	87264	101790	99098	38045	34214	42450	32994	33086	44168	17745	9660	6265	7892	37486	37557	2208	1225	275	87	21646	23603	6992	2076	829	94	4673	13178	3787	2065	412	6380	8802	3606	1913	716	118	38	16	4	0	21554	197880643
club-moss_0.01_4x_20.hist	133858338	17273653	2965624	1074613	592745	368168	192633	94642	100180	114605	72558	35782	25857	42693	52971	16853	11421	15246	32097	18405	11937	3729	11272	21918	1288	2065	4914	13105	10857	5427	1607	476	1520	4560	14167	884	253	137	26	5268	7574	3103	1646	616	101	32	13	3	0	16145	194453496
club-moss_0.0_2x_novaseq_profR.hist	100186110	15219544	2908246	1030970	561014	355786	229693	205181	116232	59277	41104	46447	64574	59081	30571	9895	15694	20951	40381	21984	14259	4454	3328	6471	13827	26653	6017	1936	644	321	20803	6180	2471	284	89	4	0	0	26313	1460	485	198	104	38	5	0	0	0	0	22246	173832975
club-moss_0.001_1x_HiSeq2500L150R.hist	110805282	27626390	6151353	2111699	1049150	672719	209012	186707	282022	266478	129021	63629	24428	13502	14776	21380	33913	45272	78996	43008	27896	8716	3776	1103	63	34	6	1	3727	52178	47468	14103	5640	649	205	11	2	0	0	0	0	0	0	0	0	0	0	0	0	58917	221969853
club-moss_0.001_8x_25.hist	93694014	27043060	3623164	1380633	699560	435588	218249	194958	114250	91578	103868	51224	43564	60607	31361	22446	35603	33758	7498	18456	34861	10893	7065	13737	19089	10604	3174	8463	13318	6658	2594	5187	14396	1659	527	31	11696	6378	1274	2776	924	377	4564	8490	1414	470	209	68	21	13327	192878190
club-moss_0.001_1x_25.hist	106841596	9495087	2170751	761298	404625	258137	160665	143519	187659	95705	46337	22851	12115	20003	24818	35913	56964	40933	6511	3543	2297	717	2931	5698	12175	38960	8796	2831	942	470	138	40	15	0	22439	9088	2611	1423	283	14	3	0	0	0	0	0	0	0	0	30725	162860285
club-moss_0.0_1x_HiSeq2500L150R.hist	106973319	14271619	3102056	1086742	576055	367793	190660	170313	257260	131202	63524	31327	12026	11088	13757	19906	31575	42151	62078	33797	21921	6849	2967	867	50	26	5	0	0	0	55166	18331	7331	844	267	15	3	0	0	0	0	0	0	0	0	0	0	0	0	43229	174846214
club-moss_0.01_1x_novaseq_profR.hist	133127379	9678925	2222431	772400	400617	256022	130933	116960	176669	90100	43623	21513	10457	17265	21421	30997	49166	40774	6485	3530	2288	714	1859	3614	7722	24711	13127	4226	1407	702	207	60	23	1	7076	15037	4322	2356	470	25	7	2	0	0	0	0	0	0	0	29370	184465865
club-moss_0.0_2x_25.hist	100988170	14834558	2925334	1033679	558792	354847	217817	194573	142421	72634	35166	34248	47615	78619	40682	12943	7460	9958	20964	38806	25170	7864	3407	2654	5670	18144	18344	5906	1967	982	6425	12849	5603	645	204	11	2	0	21925	2855	950	388	205	75	11	2	0	0	0	23149	172156232
club-moss_0.001_4x_HiSeq2500L150R.hist	99123599	36205423	6284003	2231149	1217806	757989	347852	170904	124479	142404	163591	80678	30973	44938	55756	64711	37303	15541	14898	36672	23786	7432	30626	35566	2091	1160	395	1054	44168	22083	6542	1942	776	88	27	0	0	14498	31670	1758	585	238	125	46	6	1	0	0	0	32459	202160601
club-moss_0.01_8x_HiSeq2500L150R.hist	125604542	39754402	5030066	2038901	952073	590739	383089	342208	134743	90429	105482	114273	43871	34007	42193	51057	29432	12262	25814	34191	22177	6929	20934	10005	5231	16740	22206	7150	2382	1190	8597	17193	9177	1057	335	19	4	16971	8933	495	164	66	34	11	13969	4655	2085	694	230	137	180236425
club-moss_0.0_8x_HiSeq2500L150R.hist	91462195	31827803	4938141	1796348	968444	592983	236686	211427	189118	96449	84725	95739	39678	53392	66244	22327	25189	33626	34839	18967	12302	20139	28886	8451	6666	21330	18602	5989	1995	996	14454	21144	8456	974	309	18	4	1	0	0	0	0	0	0	0	0	0	0	0	0	120888286
club-moss_0.001_8x_20.hist	93714576	30366570	4287282	1601151	827783	510625	262777	234734	98916	113159	111260	54870	45803	65023	33646	28156	44661	20605	10870	26757	35523	11100	6044	11752	25111	15503	3499	1126	19065	12840	3803	1129	4063	12188	3877	3405	8603	4692	937	51	16	11121	6265	2348	390	129	56	17	4	16753	179791141
club-moss_0.001_2x_20.hist	106039096	16097538	3018763	1073124	587101	372071	249135	222548	130825	66719	32303	34833	48428	79961	56636	18019	10386	4743	9984	24576	46421	14505	6284	1838	1344	4301	10237	27297	10458	5228	1548	458	182	20	5	2759	20088	10956	2190	120	39	15	7	1	0	0	0	0	0	26729	171378864
club-moss_0.01_1x_MiSeqv3L250R.hist	134212359	9786784	2253522	786955	406022	258689	154720	138209	161548	82388	39889	19671	12456	20567	25517	36924	58568	24402	3881	2112	1369	1033	4908	9543	20392	11328	2556	822	273	135	3995	7989	26203	3021	960	59	15	7	0	0	0	0	0	0	0	0	0	0	0	35242	184763059
club-moss_0.01_2x_novaseq_profR.hist	132510905	11477586	2424330	853149	457115	289599	197864	176749	100174	51087	26128	29523	41046	67773	35069	11157	6430	5302	11161	27474	30942	9668	4188	1224	1062	3398	8086	17719	5905	2951	873	258	6168	4747	1509	93	25	13	14461	3837	1278	522	276	102	16	4	0	0	0	20447	191212314
club-moss_0.001_8x_MiSeqv3L250R.hist	93817449	28346733	3816507	1453140	731188	457448	212058	189427	145644	77153	89996	83356	32001	45106	55964	28059	18510	24709	36612	19932	12928	4649	22084	29255	2093	6699	15943	9961	3319	1658	19705	5854	2340	269	84	17554	5045	2751	549	29	8	7087	8263	3097	515	170	75	24	7	16207	170506833
club-moss_0.0_2x_20.hist	92062240	32586842	5298400	1881267	1026895	646104	428319	211053	83101	78520	91591	103497	97602	53953	27918	10861	17228	22998	48416	44171	28650	8952	3878	2361	5045	16144	38421	19491	6496	3247	961	284	112	12	2	27222	17278	9423	1883	103	33	12	5	1	0	0	0	0	0	37023	203579407
club-moss_0.0_4x_25.hist	89463245	29534461	4116432	1527816	821636	502280	228286	203924	167973	85665	62818	70983	80046	44248	42615	16404	26019	34734	31981	17411	11292	17758	28185	8246	2873	9192	21877	17468	5821	2909	861	254	13708	15473	4922	306	87	46	8	12435	8650	3544	1880	704	116	37	15	4	0	21106	199328600
club-moss_0.0_2x_HiSeq2500L150R.hist	99933598	28329951	5195296	1831230	984692	622232	375947	335828	132231	67436	43550	49211	68418	112968	71609	22783	13133	5471	6880	16935	31988	52368	22692	6639	2308	7387	17580	22335	7444	3721	1101	326	129	13	18277	26398	7588	4138	826	44	13	4	1	0	0	0	0	0	0	39008	195056306
club-moss_0.01_1x_20.hist	137106410	9294224	2165810	786248	352714	224128	93377	83412	125994	144136	101137	49877	19148	10584	5476	6472	10266	13704	28849	46630	30245	9450	4094	1197	69	37	7	1	0	0	6594	13188	28797	3321	1055	64	17	8	0	0	0	0	0	0	0	0	0	0	0	33783	186281622
club-moss_0.001_8x_HiSeq2500L150R.hist	94712269	32196020	4768503	1787323	887604	553810	237974	212578	179964	91780	88885	100439	60465	33424	35843	51867	39894	16621	13085	32210	36486	11401	4939	9603	20520	29622	6687	2152	717	10039	23390	6949	2778	319	100	10852	11139	6075	1214	66	21	7	3	0	0	0	0	0	0	0	126273262
club-moss_0.0_1x_23.hist	102744808	12422702	2654964	932697	497722	317745	168760	150750	205369	104737	50710	25008	13523	22328	27703	40087	63585	42983	6837	3721	2412	753	3358	6529	13950	44642	10079	3244	1080	539	158	46	17	1	11601	17709	5090	2775	554	29	8	2	0	0	0	0	0	0	0	31596	167156076
club-moss_0.01_2x_HiSeq2500L150R.hist	138054988	15290477	3237702	1143026	616772	389278	301955	269732	125295	63899	30937	24235	33693	55632	69024	21961	13702	18291	23118	12585	8162	2549	7344	14280	30514	17947	4051	1303	433	215	62	17	6	0	36134	3909	1122	611	121	5	0	0	0	0	0	0	0	0	0	31760	195511234
club-moss_0.0_4x_HiSeq2500L150R.hist	98950429	32666461	5940122	2093376	1125190	707873	464490	228210	89856	100259	116948	132151	50735	28045	34240	49546	59486	24785	7075	17415	32895	26093	11306	13139	28077	15597	3520	1132	2171	30406	20161	5989	2394	275	86	4	0	0	40383	2659	885	361	191	70	10	2	0	0	0	28566	192622900
club-moss_0.0_1x_novaseq_profR.hist	102230811	9595521	2159902	760423	407815	259934	166852	149046	176559	90044	43596	21499	16165	26691	33115	47919	45024	18759	2983	1623	2454	4016	19079	37098	13431	7461	1683	541	179	88	25	6	4339	13016	22584	1410	404	219	42	1	0	0	0	0	0	0	0	0	0	31349	158862619
club-moss_0.001_4x_20.hist	95468410	33257298	5169953	1854176	1023423	635916	250942	123291	148956	170405	107903	53214	28163	46501	57695	59828	34488	14369	8019	19739	37284	32435	14054	4111	2943	9418	22414	22886	7627	3812	1128	334	7730	23189	7377	460	131	70	1600	16041	5346	2190	1161	434	71	22	9	2	0	26582	196654154
