sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
rotifer_0.0_2x_30.hist	85263975	3272319	587962	240045	115006	71379	49706	44401	65617	33464	16201	7989	8006	13219	16401	14293	8238	3431	544	567	1070	1751	8319	12087	710	393	87	27	8	3	2293	4585	1833	210	65	3	0	0	4964	1112	369	150	78	28	3	0	0	0	0	4240	100082420
rotifer_0.01_4x_17.hist	94310528	2523253	515270	186771	104286	65231	62676	30793	12329	14103	16450	18588	12642	6987	3614	3366	5339	7127	3000	1632	1058	713	3387	5348	313	173	38	11	1858	4020	1190	352	140	15	3	0	0	0	2510	1362	453	184	97	35	4	0	0	0	0	2430	101623518
rotifer_0.001_2x_30.hist	86047921	3094569	567863	230795	108811	68602	59934	53537	50989	26003	12589	6577	9143	15096	18729	8438	4863	2025	1160	2854	5390	8824	6029	1763	102	56	11	2	466	6533	2789	827	330	37	10	0	0	0	6071	336	111	44	22	7	0	0	0	0	0	4393	100193452
rotifer_0.001_8x_17.hist	86410656	3505343	593992	243275	117839	73695	70491	62968	24792	22882	26690	20986	8056	9214	11431	10515	6060	2524	3345	8233	6835	2135	924	714	1525	4881	3577	1150	382	190	1223	2446	2755	316	99	5	0	1998	3506	193	63	25	12	3	0	0	0	4197	1398	837	87100173
rotifer_0.01_2x_30.hist	90508962	2042446	417022	155983	85774	53177	39577	19444	15870	18154	21175	17393	6676	3689	3180	4601	7297	5836	927	508	958	1568	7451	2179	127	69	14	3	2281	2908	860	254	100	10	2	0	0	2914	1455	79	25	9	4	0	0	0	0	243	1641	983	100147463
rotifer_0.0_4x_17.hist	89842153	3972447	745555	277637	154062	96026	71821	35285	30440	34822	31702	15633	7033	11612	14406	13511	7788	3244	1255	3089	5834	9550	6312	1846	107	58	12	2	2415	7546	2235	663	264	29	8	0	0	0	6790	376	124	49	25	8	0	0	0	0	0	5458	101250252
rotifer_0.01_8x_17.hist	90610015	2474259	423754	172527	81851	51600	56585	27800	19301	22079	17551	8655	5863	9680	10994	3497	2015	2497	5256	4006	2597	810	736	1431	3058	2427	547	321	106	52	1961	2567	1026	117	36	1	0	0	2878	178	58	22	11	3	0	0	0	4000	1332	798	89520323
rotifer_0.001_4x_30.hist	86035014	3072748	581454	229379	112179	70681	72230	35486	28004	32036	30527	15054	5778	8762	10870	12214	7040	2932	2119	5215	7161	2236	968	1466	3132	5731	1293	415	137	292	4714	1399	558	63	19	238	2822	1538	306	16	4	968	1233	461	75	24	9	2	1241	1819	100263643
rotifer_0.001_1x_17.hist	89464933	3826363	717410	265937	149791	94148	105262	79201	31184	15903	7698	5230	7270	12003	14892	21549	18277	7614	1210	658	425	132	56	46	97	312	741	1977	13542	6770	2005	594	236	26	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10796	99671613
rotifer_0.01_8x_30.hist	90251050	2119564	411009	159818	79225	49609	37068	33111	26778	13655	13301	15029	7071	6200	7692	5852	3372	3045	3550	3085	2000	624	1954	3800	851	471	467	1244	2345	1171	346	101	405	1214	1351	130	36	18	1087	821	272	110	57	20	900	417	186	61	19	1148	100260204
